"","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","KEY","RT","Match","score"
"1128","CVOE_C",3,1,3,82,"D 85","Number","N",TRUE,"OE","q","q",1055,TRUE,1
"1129","CVOE_C",3,1,3,83,"E 68","Letter","Y",TRUE,"CV","p","p",1466,TRUE,1
"1130","CVOE_C",3,1,3,84,"H 17","Letter","N",TRUE,"CV","q","q",872,TRUE,1
"1131","CVOE_C",3,1,3,85,"I 70","Number","Y",TRUE,"OE","p","p",1014,TRUE,1
"1132","CVOE_C",3,1,3,86,"J 88","Number","N",FALSE,"OE","p","p",1953,TRUE,1
"1133","CVOE_C",3,1,3,87,"O 32","Letter","Y",TRUE,"CV","p","p",1426,TRUE,1
"1134","CVOE_C",3,1,3,88,"P 95","Letter","N",TRUE,"CV","q","q",1096,TRUE,1
"1135","CVOE_C",3,1,3,89,"S 98","Number","Y",FALSE,"OE","p","p",2035,TRUE,1
"1136","CVOE_C",3,1,3,90,"U 37","Number","N",FALSE,"OE","q","q",820,TRUE,1
"1137","CVOE_C",3,1,3,91,"A 56","Letter","Y",TRUE,"CV","p","p",2138,TRUE,1
"1138","CVOE_C",3,1,3,92,"D 57","Letter","N",TRUE,"CV","q","q",782,TRUE,1
"1139","CVOE_C",3,1,3,93,"E 93","Number","Y",FALSE,"OE","q","q",1180,TRUE,1
"1140","CVOE_C",3,1,3,94,"H 27","Number","N",TRUE,"OE","q","q",706,TRUE,1
"1141","CVOE_C",3,1,3,95,"I 35","Letter","Y",FALSE,"CV","p","p",1064,TRUE,1
"1142","CVOE_C",3,1,3,96,"J 03","Letter","N",TRUE,"CV","q","q",1237,TRUE,1
"1143","CVOE_C",3,1,3,97,"O 28","Number","Y",TRUE,"OE","p","p",950,TRUE,1
"1144","CVOE_C",3,1,3,98,"P 59","Number","N",TRUE,"OE","q","q",1764,TRUE,1
"1145","CVOE_C",3,1,3,99,"S 77","Letter","Y",TRUE,"CV","q","q",989,TRUE,1
"1146","CVOE_C",3,1,3,100,"U 05","Letter","N",FALSE,"CV","p","p",683,TRUE,1
"1147","CVOE_C",3,1,3,101,"A 56","Number","Y",TRUE,"OE","p","p",1635,TRUE,1
"1148","CVOE_C",3,1,3,102,"D 01","Number","N",TRUE,"OE","p","q",836,FALSE,0
"1149","CVOE_C",3,1,3,103,"E 02","Letter","Y",TRUE,"CV","p","p",621,TRUE,1
"1150","CVOE_C",3,1,3,104,"H 68","Letter","N",FALSE,"CV","q","q",1090,TRUE,1
"1151","CVOE_C",3,1,3,105,"I 05","Number","Y",FALSE,"OE","p","q",1198,FALSE,0
"1152","CVOE_C",3,1,3,106,"J 55","Number","N",TRUE,"OE","q","q",2822,TRUE,1
"1153","CVOE_C",3,1,3,107,"O 73","Letter","Y",FALSE,"CV","p","p",1285,TRUE,1
"1154","CVOE_C",3,1,3,108,"P 41","Letter","N",TRUE,"CV","q","q",1078,TRUE,1
"1155","CVOE_C",3,1,3,109,"S 92","Number","Y",FALSE,"OE","q","p",1318,FALSE,0
"1156","CVOE_C",3,1,3,110,"U 34","Number","N",TRUE,"OE","p","p",1119,TRUE,1
"1157","CVOE_C",3,1,3,111,"A 09","Letter","Y",FALSE,"CV","p","p",1888,TRUE,1
"1158","CVOE_C",3,1,3,112,"D 92","Letter","N",FALSE,"CV","q","q",1963,TRUE,1
"1159","CVOE_C",3,1,3,113,"E 48","Number","Y",TRUE,"OE","p","p",1236,TRUE,1
"1160","CVOE_C",3,1,3,114,"H 76","Number","N",FALSE,"OE","p","p",1349,TRUE,1
"1161","CVOE_C",3,1,3,115,"I 44","Letter","Y",TRUE,"CV","p","p",1195,TRUE,1
"1162","CVOE_C",3,1,3,116,"J 67","Letter","N",TRUE,"CV","q","q",875,TRUE,1
"1163","CVOE_C",3,1,3,117,"O 48","Number","Y",TRUE,"OE","p","p",956,TRUE,1
"1164","CVOE_C",3,1,3,118,"P 22","Number","N",FALSE,"OE","p","p",781,TRUE,1
"1165","CVOE_C",3,1,3,119,"S 86","Letter","Y",FALSE,"CV","q","q",922,TRUE,1
"1166","CVOE_C",3,1,3,120,"U 35","Letter","N",FALSE,"CV","q","p",2315,FALSE,0
"1167","CVOE_C",3,1,3,121,"A 91","Number","Y",FALSE,"OE","q","q",1957,TRUE,1
"1168","CVOE_C",3,1,3,122,"D 78","Number","N",FALSE,"OE","p","p",1693,TRUE,1
"1169","CVOE_C",3,1,3,123,"E 91","Letter","Y",FALSE,"CV","p","p",1488,TRUE,1
"1170","CVOE_C",3,1,3,124,"H 54","Letter","N",FALSE,"CV","q","q",1228,TRUE,1
"1171","CVOE_C",3,1,3,125,"I 65","Number","Y",FALSE,"OE","q","q",1426,TRUE,1
"1172","CVOE_C",3,1,3,126,"J 52","Number","N",FALSE,"OE","p","p",1025,TRUE,1
"1173","CVOE_C",3,1,3,127,"O 19","Letter","Y",FALSE,"CV","p","p",1206,TRUE,1
"1174","CVOE_C",3,1,3,128,"P 48","Letter","N",FALSE,"CV","q","q",2119,TRUE,1
"1175","CVOE_C",3,1,3,129,"S 45","Number","Y",TRUE,"OE","q","q",1384,TRUE,1
"1176","CVOE_C",3,1,3,130,"U 26","Number","N",TRUE,"OE","p","p",1398,TRUE,1
"1177","CVOE_C",3,1,4,1,"U 38","Number","N",TRUE,"OE","p","p",3641,TRUE,1
"1178","CVOE_C",3,1,4,2,"P 73","Number","N",TRUE,"OE","q","q",987,TRUE,1
"1179","CVOE_C",3,1,4,3,"U 95","Letter","Y",FALSE,"CV","q","p",857,FALSE,0
"1180","CVOE_C",3,1,4,4,"J 61","Number","Y",TRUE,"OE","q","q",1364,TRUE,1
"1181","CVOE_C",3,1,4,5,"D 51","Number","N",TRUE,"OE","q","q",877,TRUE,1
"1182","CVOE_C",3,1,4,6,"S 28","Number","N",FALSE,"OE","p","p",765,TRUE,1
"1183","CVOE_C",3,1,4,7,"A 56","Letter","Y",TRUE,"CV","p","p",1734,TRUE,1
"1184","CVOE_C",3,1,4,8,"H 78","Letter","N",FALSE,"CV","q","q",1882,TRUE,1
"1185","CVOE_C",3,1,4,9,"P 92","Letter","N",FALSE,"CV","q","q",954,TRUE,1
"1186","CVOE_C",3,1,4,10,"E 05","Number","Y",FALSE,"OE","p","q",987,FALSE,0
"1187","CVOE_C",3,1,4,11,"P 57","Letter","Y",TRUE,"CV","q","q",801,TRUE,1
"1188","CVOE_C",3,1,4,12,"D 88","Number","Y",FALSE,"OE","p","p",1057,TRUE,1
"1189","CVOE_C",3,1,4,13,"O 89","Letter","Y",FALSE,"CV","q","p",1190,FALSE,0
"1190","CVOE_C",3,1,4,14,"U 43","Number","Y",FALSE,"OE","q","q",1923,TRUE,1
"1191","CVOE_C",3,1,4,15,"H 10","Number","N",FALSE,"OE","p","p",2219,TRUE,1
"1192","CVOE_C",3,1,4,16,"S 07","Letter","Y",TRUE,"CV","q","q",2634,TRUE,1
"1193","CVOE_C",3,1,4,17,"J 10","Letter","N",FALSE,"CV","q","q",851,TRUE,1
"1194","CVOE_C",3,1,4,18,"H 54","Number","Y",FALSE,"OE","p","p",791,TRUE,1
"1195","CVOE_C",3,1,4,19,"E 99","Number","N",FALSE,"OE","q","q",1261,TRUE,1
"1196","CVOE_C",3,1,4,20,"J 36","Letter","Y",FALSE,"CV","q","q",842,TRUE,1
"1197","CVOE_C",3,1,4,21,"I 94","Letter","N",TRUE,"CV","p","p",1379,TRUE,1
"1198","CVOE_C",3,1,4,22,"A 82","Letter","N",TRUE,"CV","p","p",950,TRUE,1
"1199","CVOE_C",3,1,4,23,"H 79","Number","Y",TRUE,"OE","q","q",989,TRUE,1
"1200","CVOE_C",3,1,4,24,"J 60","Number","N",FALSE,"OE","p","p",4730,TRUE,1
"1201","CVOE_C",3,1,4,25,"S 28","Letter","Y",FALSE,"CV","q","q",1895,TRUE,1
"1202","CVOE_C",3,1,4,26,"P 11","Number","Y",TRUE,"OE","q","q",4706,TRUE,1
"1203","CVOE_C",3,1,4,27,"D 39","Number","N",TRUE,"OE","q","q",1337,TRUE,1
"1204","CVOE_C",3,1,4,28,"E 90","Number","N",TRUE,"OE","p","p",837,TRUE,1
"1205","CVOE_C",3,1,4,29,"I 38","Number","N",TRUE,"OE","p","p",869,TRUE,1
"1206","CVOE_C",3,1,4,30,"S 35","Letter","Y",TRUE,"CV","q","q",1115,TRUE,1
"1207","CVOE_C",3,1,4,31,"D 41","Number","Y",TRUE,"OE","q","q",2028,TRUE,1
"1208","CVOE_C",3,1,4,32,"E 06","Number","N",TRUE,"OE","p","p",1162,TRUE,1
"1209","CVOE_C",3,1,4,33,"A 27","Number","N",FALSE,"OE","q","q",979,TRUE,1
"1210","CVOE_C",3,1,4,34,"U 95","Letter","Y",FALSE,"CV","p","p",1999,TRUE,1
"1211","CVOE_C",3,1,4,35,"A 53","Letter","N",FALSE,"CV","p","p",1463,TRUE,1
"1212","CVOE_C",3,1,4,36,"E 43","Letter","N",FALSE,"CV","p","p",637,TRUE,1
"1213","CVOE_C",3,1,4,37,"P 05","Number","Y",TRUE,"OE","q","q",1342,TRUE,1
"1214","CVOE_C",3,1,4,38,"O 19","Letter","Y",FALSE,"CV","p","p",883,TRUE,1
"1215","CVOE_C",3,1,4,39,"I 96","Number","Y",TRUE,"OE","p","p",764,TRUE,1
"1216","CVOE_C",3,1,4,40,"A 88","Number","N",TRUE,"OE","p","p",1972,TRUE,1
"1217","CVOE_C",3,1,4,41,"I 67","Number","N",FALSE,"OE","q","q",1192,TRUE,1
"1218","CVOE_C",3,1,4,42,"D 40","Number","N",FALSE,"OE","p","p",798,TRUE,1
"1219","CVOE_C",3,1,4,43,"P 79","Letter","Y",TRUE,"CV","q","q",879,TRUE,1
"1220","CVOE_C",3,1,4,44,"U 24","Number","Y",TRUE,"OE","p","p",887,TRUE,1
"1221","CVOE_C",3,1,4,45,"P 74","Number","N",FALSE,"OE","p","p",450,TRUE,1
"1222","CVOE_C",3,1,4,46,"E 70","Number","N",TRUE,"OE","p","p",734,TRUE,1
"1223","CVOE_C",3,1,4,47,"S 27","Number","N",TRUE,"OE","q","q",880,TRUE,1
"1224","CVOE_C",3,1,4,48,"E 54","Letter","Y",TRUE,"CV","p","p",1481,TRUE,1
"1225","CVOE_C",3,1,4,49,"A 53","Letter","N",FALSE,"CV","p","p",1355,TRUE,1
"1226","CVOE_C",3,1,4,50,"P 34","Letter","N",FALSE,"CV","q","q",906,TRUE,1
"1227","CVOE_C",3,1,4,51,"D 74","Number","Y",FALSE,"OE","p","p",1400,TRUE,1
"1228","CVOE_C",3,1,4,52,"A 03","Letter","Y",FALSE,"CV","q","p",1345,FALSE,0
"1229","CVOE_C",3,1,4,53,"E 24","Number","Y",TRUE,"OE","p","p",2743,TRUE,1
"1230","CVOE_C",3,1,4,54,"I 58","Letter","Y",TRUE,"CV","p","p",1038,TRUE,1
"1231","CVOE_C",3,1,4,55,"D 77","Number","Y",TRUE,"OE","q","q",1366,TRUE,1
"1232","CVOE_C",3,1,4,56,"S 75","Number","N",TRUE,"OE","q","q",850,TRUE,1
"1233","CVOE_C",3,1,4,57,"I 20","Letter","Y",TRUE,"CV","p","p",1677,TRUE,1
"1234","CVOE_C",3,1,4,58,"J 52","Letter","N",FALSE,"CV","q","q",998,TRUE,1
"1235","CVOE_C",3,1,4,59,"A 38","Number","Y",TRUE,"OE","p","p",3383,TRUE,1
"1236","CVOE_C",3,1,4,60,"I 60","Letter","Y",TRUE,"CV","q","p",1549,FALSE,0
"1237","CVOE_C",3,1,4,61,"S 51","Number","Y",TRUE,"OE","q","q",1475,TRUE,1
"1238","CVOE_C",3,1,4,62,"D 63","Letter","Y",TRUE,"CV","q","q",1732,TRUE,1
"1239","CVOE_C",3,1,4,63,"U 27","Letter","N",FALSE,"CV","p","p",4616,TRUE,1
"1240","CVOE_C",3,1,4,64,"J 77","Letter","N",TRUE,"CV","q","q",868,TRUE,1
"1241","CVOE_C",3,1,4,65,"O 15","Number","Y",FALSE,"OE","q","q",1051,TRUE,1
"1242","CVOE_C",3,1,4,66,"J 20","Letter","Y",FALSE,"CV","q","q",1502,TRUE,1
"1243","CVOE_C",3,1,4,67,"U 97","Number","Y",FALSE,"OE","q","q",2243,TRUE,1
"1244","CVOE_C",3,1,4,68,"H 03","Number","N",TRUE,"OE","q","q",1045,TRUE,1
"1245","CVOE_C",3,1,4,69,"O 04","Letter","Y",TRUE,"CV","p","p",1581,TRUE,1
"1246","CVOE_C",3,1,4,70,"E 10","Letter","N",TRUE,"CV","p","p",1059,TRUE,1
"1247","CVOE_C",3,1,4,71,"I 52","Letter","N",TRUE,"CV","p","p",1582,TRUE,1
"1248","CVOE_C",3,1,4,72,"H 81","Number","Y",TRUE,"OE","q","q",1110,TRUE,1
"1249","CVOE_C",3,1,4,73,"I 41","Number","N",FALSE,"OE","q","q",771,TRUE,1
"1250","CVOE_C",3,1,4,74,"U 19","Letter","Y",FALSE,"CV","p","p",958,TRUE,1
"1251","CVOE_C",3,1,4,75,"O 17","Number","Y",FALSE,"OE","p","q",2543,FALSE,0
"1252","CVOE_C",3,1,4,76,"A 10","Number","N",TRUE,"OE","p","p",1493,TRUE,1
"1253","CVOE_C",3,1,4,77,"P 93","Letter","Y",TRUE,"CV","q","q",1136,TRUE,1
"1254","CVOE_C",3,1,4,78,"E 59","Letter","N",FALSE,"CV","p","p",1027,TRUE,1
"1255","CVOE_C",3,1,4,79,"O 53","Letter","N",FALSE,"CV","p","p",2353,TRUE,1
"1256","CVOE_C",3,1,4,80,"A 96","Letter","N",TRUE,"CV","p","p",731,TRUE,1
"1257","CVOE_C",3,1,4,81,"H 36","Letter","Y",FALSE,"CV","q","q",694,TRUE,1
"1258","CVOE_C",3,1,4,82,"A 63","Letter","N",FALSE,"CV","q","p",737,FALSE,0
"1259","CVOE_C",3,1,4,83,"I 38","Letter","N",TRUE,"CV","q","p",652,FALSE,0
"1260","CVOE_C",3,1,4,84,"O 51","Number","Y",FALSE,"OE","p","q",647,FALSE,0
"1261","CVOE_C",3,1,4,85,"J 26","Number","N",FALSE,"OE","p","p",1986,TRUE,1
"1262","CVOE_C",3,1,4,86,"S 34","Letter","Y",FALSE,"CV","q","q",752,TRUE,1
"1263","CVOE_C",3,1,4,87,"U 85","Number","Y",FALSE,"OE","q","q",2465,TRUE,1
"1264","CVOE_C",3,1,4,88,"J 77","Number","N",TRUE,"OE","q","q",911,TRUE,1
"1265","CVOE_C",3,1,4,89,"I 73","Letter","Y",FALSE,"CV","p","p",1054,TRUE,1
"1266","CVOE_C",3,1,4,90,"H 46","Number","Y",FALSE,"OE","p","p",2249,TRUE,1
"1267","CVOE_C",3,1,4,91,"D 04","Number","N",FALSE,"OE","p","p",732,TRUE,1
"1268","CVOE_C",3,1,4,92,"P 72","Letter","Y",FALSE,"CV","q","q",1263,TRUE,1
"1269","CVOE_C",3,1,4,93,"D 99","Number","Y",TRUE,"OE","q","q",2645,TRUE,1
"1270","CVOE_C",3,1,4,94,"U 25","Letter","Y",FALSE,"CV","p","p",1343,TRUE,1
"1271","CVOE_C",3,1,4,95,"O 32","Letter","N",TRUE,"CV","p","p",1253,TRUE,1
"1272","CVOE_C",3,1,4,96,"E 80","Letter","N",TRUE,"CV","p","p",841,TRUE,1
"1273","CVOE_C",3,1,4,97,"O 84","Number","Y",TRUE,"OE","p","p",928,TRUE,1
"1274","CVOE_C",3,1,4,98,"A 78","Number","N",TRUE,"OE","p","p",1140,TRUE,1
"1275","CVOE_C",3,1,4,99,"S 05","Number","N",TRUE,"OE","q","q",978,TRUE,1
"1276","CVOE_C",3,1,4,100,"U 35","Letter","Y",FALSE,"CV","p","p",1302,TRUE,1
"1277","CVOE_C",3,1,4,101,"H 14","Letter","N",FALSE,"CV","q","q",2683,TRUE,1
"1278","CVOE_C",3,1,4,102,"U 15","Number","Y",FALSE,"OE","p","q",1092,FALSE,0
"1279","CVOE_C",3,1,4,103,"E 36","Letter","Y",TRUE,"CV","p","p",784,TRUE,1
"1280","CVOE_C",3,1,4,104,"P 70","Letter","N",FALSE,"CV","q","q",1070,TRUE,1
"1281","CVOE_C",3,1,4,105,"O 44","Number","Y",TRUE,"OE","p","p",963,TRUE,1
"1282","CVOE_C",3,1,4,106,"S 41","Letter","Y",TRUE,"CV","p","q",1380,FALSE,0
"1283","CVOE_C",3,1,4,107,"D 83","Letter","N",TRUE,"CV","q","q",4202,TRUE,1
"1284","CVOE_C",3,1,4,108,"J 39","Letter","N",TRUE,"CV","q","q",716,TRUE,1
"1285","CVOE_C",3,1,4,109,"S 22","Number","Y",FALSE,"OE","p","p",773,TRUE,1
"1286","CVOE_C",3,1,4,110,"D 89","Letter","Y",TRUE,"CV","q","q",1159,TRUE,1
"1287","CVOE_C",3,1,4,111,"P 87","Letter","N",TRUE,"CV","q","q",1104,TRUE,1
"1288","CVOE_C",3,1,4,112,"H 42","Letter","N",FALSE,"CV","q","q",1910,TRUE,1
"1289","CVOE_C",3,1,4,113,"S 49","Letter","N",TRUE,"CV","q","q",740,TRUE,1
"1290","CVOE_C",3,1,4,114,"J 20","Number","Y",FALSE,"OE","p","p",898,TRUE,1
"1291","CVOE_C",3,1,4,115,"O 19","Letter","Y",FALSE,"CV","q","p",981,FALSE,0
"1292","CVOE_C",3,1,4,116,"H 50","Letter","N",FALSE,"CV","q","q",1124,TRUE,1
"1293","CVOE_C",3,1,4,117,"I 68","Number","Y",TRUE,"OE","p","p",661,TRUE,1
"1294","CVOE_C",3,1,4,118,"J 72","Number","N",FALSE,"OE","p","p",1009,TRUE,1
"1295","CVOE_C",3,1,4,119,"O 21","Number","N",FALSE,"OE","q","q",1493,TRUE,1
"1296","CVOE_C",3,1,4,120,"H 22","Number","N",FALSE,"OE","p","p",816,TRUE,1
"1297","CVOE_D",4,1,1,11,"A 71","","",FALSE,"CV","p","p",1212,TRUE,1
"1298","CVOE_D",4,1,1,12,"I 66","","",TRUE,"CV","p","p",840,TRUE,1
"1299","CVOE_D",4,1,1,13,"S 30","","",FALSE,"CV","q","q",728,TRUE,1
"1300","CVOE_D",4,1,1,14,"D 20","","",FALSE,"CV","q","q",1075,TRUE,1
"1301","CVOE_D",4,1,1,15,"I 31","","",FALSE,"CV","p","p",708,TRUE,1
"1302","CVOE_D",4,1,1,16,"P 16","","",FALSE,"CV","q","q",802,TRUE,1
"1303","CVOE_D",4,1,1,17,"A 49","","",FALSE,"CV","p","p",706,TRUE,1
"1304","CVOE_D",4,1,1,18,"O 64","","",TRUE,"CV","p","p",776,TRUE,1
"1305","CVOE_D",4,1,1,19,"D 02","","",FALSE,"CV","q","q",851,TRUE,1
"1306","CVOE_D",4,1,1,20,"P 81","","",TRUE,"CV","q","q",1006,TRUE,1
"1307","CVOE_D",4,1,1,21,"J 58","","",FALSE,"CV","q","q",687,TRUE,1
"1308","CVOE_D",4,1,1,22,"A 22","","",TRUE,"CV","p","p",959,TRUE,1
"1309","CVOE_D",4,1,1,23,"J 72","","",FALSE,"CV","q","q",1439,TRUE,1
"1310","CVOE_D",4,1,1,24,"P 91","","",TRUE,"CV","q","q",889,TRUE,1
"1311","CVOE_D",4,1,1,25,"E 19","","",FALSE,"CV","p","p",860,TRUE,1
"1312","CVOE_D",4,1,1,26,"I 30","","",TRUE,"CV","p","p",743,TRUE,1
"1313","CVOE_D",4,1,1,27,"D 91","","",TRUE,"CV","q","q",1597,TRUE,1
"1314","CVOE_D",4,1,1,28,"O 48","","",TRUE,"CV","p","p",3798,TRUE,1
"1315","CVOE_D",4,1,1,29,"A 89","","",FALSE,"CV","p","p",663,TRUE,1
"1316","CVOE_D",4,1,1,30,"U 11","","",FALSE,"CV","p","p",1909,TRUE,1
"1317","CVOE_D",4,1,1,31,"I 76","","",TRUE,"CV","p","p",651,TRUE,1
"1318","CVOE_D",4,1,1,32,"U 89","","",FALSE,"CV","p","p",950,TRUE,1
"1319","CVOE_D",4,1,1,33,"D 63","","",TRUE,"CV","q","q",1036,TRUE,1
"1320","CVOE_D",4,1,1,34,"H 70","","",FALSE,"CV","q","q",1157,TRUE,1
"1321","CVOE_D",4,1,1,35,"D 48","","",FALSE,"CV","q","q",734,TRUE,1
"1322","CVOE_D",4,1,1,36,"P 56","","",FALSE,"CV","q","q",689,TRUE,1
"1323","CVOE_D",4,1,1,37,"O 77","","",FALSE,"CV","p","p",924,TRUE,1
"1324","CVOE_D",4,1,1,38,"P 42","","",FALSE,"CV","q","q",756,TRUE,1
"1325","CVOE_D",4,1,1,39,"H 22","","",FALSE,"CV","q","q",1901,TRUE,1
"1326","CVOE_D",4,1,1,40,"E 42","","",TRUE,"CV","p","p",667,TRUE,1
"1327","CVOE_D",4,1,1,41,"J 28","","",FALSE,"CV","q","q",897,TRUE,1
"1328","CVOE_D",4,1,1,42,"E 95","","",FALSE,"CV","p","p",908,TRUE,1
"1329","CVOE_D",4,1,1,43,"S 63","","",TRUE,"CV","q","q",738,TRUE,1
"1330","CVOE_D",4,1,1,44,"H 50","","",FALSE,"CV","q","q",1133,TRUE,1
"1331","CVOE_D",4,1,1,45,"S 33","","",TRUE,"CV","q","q",712,TRUE,1
"1332","CVOE_D",4,1,1,46,"P 57","","",TRUE,"CV","q","q",926,TRUE,1
"1333","CVOE_D",4,1,1,47,"E 23","","",FALSE,"CV","p","p",1031,TRUE,1
"1334","CVOE_D",4,1,1,48,"S 61","","",TRUE,"CV","q","q",677,TRUE,1
"1335","CVOE_D",4,1,1,49,"U 67","","",FALSE,"CV","p","p",805,TRUE,1
"1336","CVOE_D",4,1,1,50,"H 32","","",FALSE,"CV","q","q",1102,TRUE,1
"1337","CVOE_D",4,1,1,51,"U 50","","",TRUE,"CV","p","p",836,TRUE,1
"1338","CVOE_D",4,1,1,52,"O 49","","",FALSE,"CV","p","p",820,TRUE,1
"1339","CVOE_D",4,1,1,53,"U 32","","",TRUE,"CV","p","p",711,TRUE,1
"1340","CVOE_D",4,1,1,54,"J 78","","",FALSE,"CV","q","q",749,TRUE,1
"1341","CVOE_D",4,1,1,55,"S 54","","",FALSE,"CV","q","q",723,TRUE,1
"1342","CVOE_D",4,1,1,56,"J 27","","",TRUE,"CV","q","q",707,TRUE,1
"1343","CVOE_D",4,1,1,57,"S 06","","",FALSE,"CV","q","q",569,TRUE,1
"1344","CVOE_D",4,1,1,58,"D 67","","",TRUE,"CV","q","q",1188,TRUE,1
"1345","CVOE_D",4,1,1,59,"A 79","","",FALSE,"CV","p","p",642,TRUE,1
"1346","CVOE_D",4,1,1,60,"S 52","","",FALSE,"CV","q","q",819,TRUE,1
"1347","CVOE_D",4,1,1,61,"U 16","","",TRUE,"CV","p","p",709,TRUE,1
"1348","CVOE_D",4,1,1,62,"O 82","","",TRUE,"CV","p","p",756,TRUE,1
"1349","CVOE_D",4,1,1,63,"H 87","","",TRUE,"CV","q","q",788,TRUE,1
"1350","CVOE_D",4,1,1,64,"I 32","","",TRUE,"CV","p","p",778,TRUE,1
"1351","CVOE_D",4,1,1,65,"U 37","","",FALSE,"CV","p","p",1237,TRUE,1
"1352","CVOE_D",4,1,1,66,"I 42","","",TRUE,"CV","p","p",750,TRUE,1
"1353","CVOE_D",4,1,1,67,"D 65","","",TRUE,"CV","q","q",628,TRUE,1
"1354","CVOE_D",4,1,1,68,"U 77","","",FALSE,"CV","p","p",785,TRUE,1
"1355","CVOE_D",4,1,1,69,"E 12","","",TRUE,"CV","p","p",1191,TRUE,1
"1356","CVOE_D",4,1,1,70,"I 60","","",TRUE,"CV","p","p",781,TRUE,1
"1357","CVOE_D",4,1,1,71,"J 36","","",FALSE,"CV","q","q",699,TRUE,1
"1358","CVOE_D",4,1,1,72,"H 75","","",TRUE,"CV","q","q",598,TRUE,1
"1359","CVOE_D",4,1,1,73,"I 50","","",TRUE,"CV","p","p",759,TRUE,1
"1360","CVOE_D",4,1,1,74,"E 99","","",FALSE,"CV","p","p",1423,TRUE,1
"1361","CVOE_D",4,1,1,75,"A 86","","",TRUE,"CV","p","p",669,TRUE,1
"1362","CVOE_D",4,1,1,76,"U 48","","",TRUE,"CV","p","p",771,TRUE,1
"1363","CVOE_D",4,1,1,77,"E 01","","",FALSE,"CV","p","p",694,TRUE,1
"1364","CVOE_D",4,1,1,78,"A 78","","",TRUE,"CV","p","p",721,TRUE,1
"1365","CVOE_D",4,1,1,79,"P 60","","",FALSE,"CV","q","q",698,TRUE,1
"1366","CVOE_D",4,1,1,80,"E 43","","",FALSE,"CV","p","p",693,TRUE,1
"1367","CVOE_D",4,1,1,81,"D 69","","",TRUE,"CV","q","q",768,TRUE,1
"1368","CVOE_D",4,1,1,82,"H 11","","",TRUE,"CV","q","q",603,TRUE,1
"1369","CVOE_D",4,1,1,83,"P 43","","",TRUE,"CV","q","q",820,TRUE,1
"1370","CVOE_D",4,1,1,84,"O 67","","",FALSE,"CV","p","p",719,TRUE,1
"1371","CVOE_D",4,1,1,85,"S 91","","",FALSE,"CV","q","q",743,TRUE,1
"1372","CVOE_D",4,1,1,86,"J 68","","",TRUE,"CV","q","q",693,TRUE,1
"1373","CVOE_D",4,1,1,87,"S 47","","",FALSE,"CV","q","q",568,TRUE,1
"1374","CVOE_D",4,1,1,88,"I 81","","",TRUE,"CV","p","p",675,TRUE,1
"1375","CVOE_D",4,1,1,89,"J 39","","",FALSE,"CV","q","q",580,TRUE,1
"1376","CVOE_D",4,1,1,90,"A 11","","",TRUE,"CV","p","p",671,TRUE,1
"1377","CVOE_D",4,1,1,91,"O 76","","",FALSE,"CV","p","p",669,TRUE,1
"1378","CVOE_D",4,1,1,92,"A 62","","",FALSE,"CV","p","p",618,TRUE,1
"1379","CVOE_D",4,1,1,93,"O 27","","",TRUE,"CV","p","p",582,TRUE,1
"1380","CVOE_D",4,1,1,94,"E 66","","",FALSE,"CV","p","p",643,TRUE,1
"1381","CVOE_D",4,1,1,95,"J 62","","",TRUE,"CV","q","q",652,TRUE,1
"1382","CVOE_D",4,1,1,96,"H 72","","",TRUE,"CV","q","q",655,TRUE,1
"1383","CVOE_D",4,1,1,97,"E 49","","",TRUE,"CV","p","p",818,TRUE,1
"1384","CVOE_D",4,1,1,98,"D 52","","",TRUE,"CV","q","q",533,TRUE,1
"1385","CVOE_D",4,1,1,99,"H 62","","",TRUE,"CV","q","q",624,TRUE,1
"1386","CVOE_D",4,1,1,100,"I 11","","",TRUE,"CV","p","p",974,TRUE,1
"1387","CVOE_D",4,1,1,101,"A 98","","",FALSE,"CV","p","p",657,TRUE,1
"1388","CVOE_D",4,1,1,102,"H 29","","",FALSE,"CV","q","q",604,TRUE,1
"1389","CVOE_D",4,1,1,103,"E 83","","",TRUE,"CV","p","p",645,TRUE,1
"1390","CVOE_D",4,1,1,104,"D 43","","",FALSE,"CV","q","q",613,TRUE,1
"1391","CVOE_D",4,1,1,105,"P 45","","",TRUE,"CV","q","q",528,TRUE,1
"1392","CVOE_D",4,1,1,106,"J 17","","",TRUE,"CV","q","q",675,TRUE,1
"1393","CVOE_D",4,1,2,11,"A 24","","",TRUE,"OE","p","p",2120,TRUE,1
"1394","CVOE_D",4,1,2,12,"O 83","","",FALSE,"OE","q","q",649,TRUE,1
"1395","CVOE_D",4,1,2,13,"H 55","","",TRUE,"OE","q","q",748,TRUE,1
"1396","CVOE_D",4,1,2,14,"P 10","","",FALSE,"OE","p","p",1042,TRUE,1
"1397","CVOE_D",4,1,2,15,"D 30","","",FALSE,"OE","p","p",634,TRUE,1
"1398","CVOE_D",4,1,2,16,"U 62","","",TRUE,"OE","p","p",659,TRUE,1
"1399","CVOE_D",4,1,2,17,"P 95","","",TRUE,"OE","q","q",670,TRUE,1
"1400","CVOE_D",4,1,2,18,"U 06","","",TRUE,"OE","p","p",964,TRUE,1
