,ExperimentName,Subject,Group,Block,Trial,STIM,letter,End Number,TASK,Switch,Congruent,CVOE,Response,KEY,Response_Coded,Key_Coded,Match,score2,RT,Match,block_type
4116,CVOE_C,7,1,3,46,J 76,J,6,Number,N,FALSE,OE,p,p,e,e,TRUE,1,2395,TRUE,alt
4119,CVOE_C,7,1,3,49,S 72,S,2,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,1235,TRUE,alt
4120,CVOE_C,7,1,3,50,U 47,U,7,Number,N,FALSE,OE,q,q,o,o,TRUE,1,1243,TRUE,alt
4123,CVOE_C,7,1,3,53,E 40,E,0,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,2185,TRUE,alt
4124,CVOE_C,7,1,3,54,H 79,H,9,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1079,TRUE,alt
4127,CVOE_C,7,1,3,57,O 61,O,1,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,988,TRUE,alt
4128,CVOE_C,7,1,3,58,P 58,P,8,Number,N,FALSE,OE,p,p,e,e,TRUE,1,3090,TRUE,alt
4131,CVOE_C,7,1,3,61,A 17,A,7,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,2067,TRUE,alt
4132,CVOE_C,7,1,3,62,D 85,D,5,Number,N,TRUE,OE,q,q,o,o,TRUE,1,2497,TRUE,alt
4135,CVOE_C,7,1,3,65,I 21,I,1,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,2359,TRUE,alt
4136,CVOE_C,7,1,3,66,J 29,J,9,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1848,TRUE,alt
4139,CVOE_C,7,1,3,69,S 72,S,2,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,2440,TRUE,alt
4140,CVOE_C,7,1,3,70,U 84,U,4,Number,N,TRUE,OE,p,p,e,e,TRUE,1,1345,TRUE,alt
4143,CVOE_C,7,1,3,73,E 99,E,9,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1579,TRUE,alt
4144,CVOE_C,7,1,3,74,H 16,H,6,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1959,TRUE,alt
4147,CVOE_C,7,1,3,77,O 22,O,2,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1162,TRUE,alt
4148,CVOE_C,7,1,3,78,P 41,P,1,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1771,TRUE,alt
4151,CVOE_C,7,1,3,81,A 42,A,2,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1083,TRUE,alt
4152,CVOE_C,7,1,3,82,D 85,D,5,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1131,TRUE,alt
4155,CVOE_C,7,1,3,85,I 70,I,0,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1811,TRUE,alt
4156,CVOE_C,7,1,3,86,J 88,J,8,Number,N,FALSE,OE,p,p,e,e,TRUE,1,2535,TRUE,alt
4159,CVOE_C,7,1,3,89,S 98,S,8,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,1151,TRUE,alt
4160,CVOE_C,7,1,3,90,U 37,U,7,Number,N,FALSE,OE,q,q,o,o,TRUE,1,1101,TRUE,alt
4163,CVOE_C,7,1,3,93,E 93,E,3,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1914,TRUE,alt
4164,CVOE_C,7,1,3,94,H 27,H,7,Number,N,TRUE,OE,q,q,o,o,TRUE,1,3475,TRUE,alt
4167,CVOE_C,7,1,3,97,O 28,O,8,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1052,TRUE,alt
4168,CVOE_C,7,1,3,98,P 59,P,9,Number,N,TRUE,OE,q,q,o,o,TRUE,1,2607,TRUE,alt
4171,CVOE_C,7,1,3,101,A 56,A,6,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1034,TRUE,alt
4172,CVOE_C,7,1,3,102,D 01,D,1,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1402,TRUE,alt
4175,CVOE_C,7,1,3,105,I 05,I,5,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1133,TRUE,alt
4176,CVOE_C,7,1,3,106,J 55,J,5,Number,N,TRUE,OE,q,q,o,o,TRUE,1,985,TRUE,alt
4179,CVOE_C,7,1,3,109,S 92,S,2,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,1685,TRUE,alt
4180,CVOE_C,7,1,3,110,U 34,U,4,Number,N,TRUE,OE,p,p,e,e,TRUE,1,1150,TRUE,alt
4183,CVOE_C,7,1,3,113,E 48,E,8,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1862,TRUE,alt
4184,CVOE_C,7,1,3,114,H 76,H,6,Number,N,FALSE,OE,p,p,e,e,TRUE,1,3100,TRUE,alt
4187,CVOE_C,7,1,3,117,O 48,O,8,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,924,TRUE,alt
4188,CVOE_C,7,1,3,118,P 22,P,2,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1092,TRUE,alt
4191,CVOE_C,7,1,3,121,A 91,A,1,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,993,TRUE,alt
4192,CVOE_C,7,1,3,122,D 78,D,8,Number,N,FALSE,OE,p,p,e,e,TRUE,1,970,TRUE,alt
4195,CVOE_C,7,1,3,125,I 65,I,5,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,2508,TRUE,alt
4196,CVOE_C,7,1,3,126,J 52,J,2,Number,N,FALSE,OE,p,p,e,e,TRUE,1,947,TRUE,alt
4199,CVOE_C,7,1,3,129,S 45,S,5,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1030,TRUE,alt
4200,CVOE_C,7,1,3,130,U 26,U,6,Number,N,TRUE,OE,p,p,e,e,TRUE,1,996,TRUE,alt
4201,CVOE_C,7,1,4,1,U 38,U,8,Number,N,TRUE,OE,p,p,e,e,TRUE,1,4962,TRUE,shuf
4202,CVOE_C,7,1,4,2,P 73,P,3,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1580,TRUE,shuf
4204,CVOE_C,7,1,4,4,J 61,J,1,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1899,TRUE,shuf
4205,CVOE_C,7,1,4,5,D 51,D,1,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1247,TRUE,shuf
4206,CVOE_C,7,1,4,6,S 28,S,8,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1002,TRUE,shuf
4210,CVOE_C,7,1,4,10,E 05,E,5,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1131,TRUE,shuf
4212,CVOE_C,7,1,4,12,D 88,D,8,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,1356,TRUE,shuf
4214,CVOE_C,7,1,4,14,U 43,U,3,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,3131,TRUE,shuf
4215,CVOE_C,7,1,4,15,H 10,H,0,Number,N,FALSE,OE,p,p,e,e,TRUE,1,959,TRUE,shuf
4218,CVOE_C,7,1,4,18,H 54,H,4,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,1052,TRUE,shuf
4219,CVOE_C,7,1,4,19,E 99,E,9,Number,N,FALSE,OE,q,q,o,o,TRUE,1,863,TRUE,shuf
4223,CVOE_C,7,1,4,23,H 79,H,9,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,3769,TRUE,shuf
4224,CVOE_C,7,1,4,24,J 60,J,0,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1414,TRUE,shuf
4226,CVOE_C,7,1,4,26,P 11,P,1,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1549,TRUE,shuf
4227,CVOE_C,7,1,4,27,D 39,D,9,Number,N,TRUE,OE,q,q,o,o,TRUE,1,2755,TRUE,shuf
4228,CVOE_C,7,1,4,28,E 90,E,0,Number,N,TRUE,OE,q,p,o,e,FALSE,0,2180,FALSE,shuf
4229,CVOE_C,7,1,4,29,I 38,I,8,Number,N,TRUE,OE,p,p,e,e,TRUE,1,1050,TRUE,shuf
4231,CVOE_C,7,1,4,31,D 41,D,1,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1745,TRUE,shuf
4232,CVOE_C,7,1,4,32,E 06,E,6,Number,N,TRUE,OE,p,p,e,e,TRUE,1,1775,TRUE,shuf
4233,CVOE_C,7,1,4,33,A 27,A,7,Number,N,FALSE,OE,q,q,o,o,TRUE,1,995,TRUE,shuf
4237,CVOE_C,7,1,4,37,P 05,P,5,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1186,TRUE,shuf
4239,CVOE_C,7,1,4,39,I 96,I,6,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,926,TRUE,shuf
4240,CVOE_C,7,1,4,40,A 88,A,8,Number,N,TRUE,OE,p,p,e,e,TRUE,1,815,TRUE,shuf
4241,CVOE_C,7,1,4,41,I 67,I,7,Number,N,FALSE,OE,q,q,o,o,TRUE,1,922,TRUE,shuf
4242,CVOE_C,7,1,4,42,D 40,D,0,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1475,TRUE,shuf
4244,CVOE_C,7,1,4,44,U 24,U,4,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1151,TRUE,shuf
4245,CVOE_C,7,1,4,45,P 74,P,4,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1069,TRUE,shuf
4246,CVOE_C,7,1,4,46,E 70,E,0,Number,N,TRUE,OE,p,p,e,e,TRUE,1,867,TRUE,shuf
4247,CVOE_C,7,1,4,47,S 27,S,7,Number,N,TRUE,OE,q,q,o,o,TRUE,1,2857,TRUE,shuf
4251,CVOE_C,7,1,4,51,D 74,D,4,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,1139,TRUE,shuf
4253,CVOE_C,7,1,4,53,E 24,E,4,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,2034,TRUE,shuf
4255,CVOE_C,7,1,4,55,D 77,D,7,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,3212,TRUE,shuf
4256,CVOE_C,7,1,4,56,S 75,S,5,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1240,TRUE,shuf
4259,CVOE_C,7,1,4,59,A 38,A,8,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1146,TRUE,shuf
4261,CVOE_C,7,1,4,61,S 51,S,1,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1719,TRUE,shuf
4265,CVOE_C,7,1,4,65,O 15,O,5,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1123,TRUE,shuf
4267,CVOE_C,7,1,4,67,U 97,U,7,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,2076,TRUE,shuf
4268,CVOE_C,7,1,4,68,H 03,H,3,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1349,TRUE,shuf
4272,CVOE_C,7,1,4,72,H 81,H,1,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1950,TRUE,shuf
4273,CVOE_C,7,1,4,73,I 41,I,1,Number,N,FALSE,OE,q,q,o,o,TRUE,1,3204,TRUE,shuf
4275,CVOE_C,7,1,4,75,O 17,O,7,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,2060,TRUE,shuf
4276,CVOE_C,7,1,4,76,A 10,A,0,Number,N,TRUE,OE,p,p,e,e,TRUE,1,1802,TRUE,shuf
4284,CVOE_C,7,1,4,84,O 51,O,1,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1640,TRUE,shuf
4285,CVOE_C,7,1,4,85,J 26,J,6,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1441,TRUE,shuf
4287,CVOE_C,7,1,4,87,U 85,U,5,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,4306,TRUE,shuf
4288,CVOE_C,7,1,4,88,J 77,J,7,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1346,TRUE,shuf
4290,CVOE_C,7,1,4,90,H 46,H,6,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,2952,TRUE,shuf
4291,CVOE_C,7,1,4,91,D 04,D,4,Number,N,FALSE,OE,p,p,e,e,TRUE,1,975,TRUE,shuf
4293,CVOE_C,7,1,4,93,D 99,D,9,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,2936,TRUE,shuf
4297,CVOE_C,7,1,4,97,O 84,O,4,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,2351,TRUE,shuf
4298,CVOE_C,7,1,4,98,A 78,A,8,Number,N,TRUE,OE,p,p,e,e,TRUE,1,1365,TRUE,shuf
4299,CVOE_C,7,1,4,99,S 05,S,5,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1230,TRUE,shuf
4302,CVOE_C,7,1,4,102,U 15,U,5,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1550,TRUE,shuf
4305,CVOE_C,7,1,4,105,O 44,O,4,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1579,TRUE,shuf
4309,CVOE_C,7,1,4,109,S 22,S,2,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,2346,TRUE,shuf
4314,CVOE_C,7,1,4,114,J 20,J,0,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,1643,TRUE,shuf
4317,CVOE_C,7,1,4,117,I 68,I,8,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1370,TRUE,shuf
4318,CVOE_C,7,1,4,118,J 72,J,2,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1006,TRUE,shuf
4319,CVOE_C,7,1,4,119,O 21,O,1,Number,N,FALSE,OE,q,q,o,o,TRUE,1,1126,TRUE,shuf
4320,CVOE_C,7,1,4,120,H 22,H,2,Number,N,FALSE,OE,p,p,e,e,TRUE,1,943,TRUE,shuf
4513,CVOE_D,4,1,3,11,U 38,U,8,Number,N,TRUE,OE,p,p,e,e,TRUE,1,3422,TRUE,shuf
4514,CVOE_D,4,1,3,12,P 73,P,3,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1156,TRUE,shuf
4516,CVOE_D,4,1,3,14,J 61,J,1,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1595,TRUE,shuf
4517,CVOE_D,4,1,3,15,D 51,D,1,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1308,TRUE,shuf
4518,CVOE_D,4,1,3,16,S 28,S,8,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1242,TRUE,shuf
4522,CVOE_D,4,1,3,20,E 05,E,5,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1517,TRUE,shuf
4524,CVOE_D,4,1,3,22,D 88,D,8,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,1163,TRUE,shuf
4526,CVOE_D,4,1,3,24,U 43,U,3,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1709,TRUE,shuf
4527,CVOE_D,4,1,3,25,H 10,H,0,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1283,TRUE,shuf
4530,CVOE_D,4,1,3,28,H 54,H,4,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,1157,TRUE,shuf
4531,CVOE_D,4,1,3,29,E 99,E,9,Number,N,FALSE,OE,q,q,o,o,TRUE,1,2222,TRUE,shuf
4535,CVOE_D,4,1,3,33,H 79,H,9,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1526,TRUE,shuf
4536,CVOE_D,4,1,3,34,J 60,J,0,Number,N,FALSE,OE,p,p,e,e,TRUE,1,16610,TRUE,shuf
4538,CVOE_D,4,1,3,36,P 11,P,1,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1467,TRUE,shuf
4539,CVOE_D,4,1,3,37,D 39,D,9,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1353,TRUE,shuf
4540,CVOE_D,4,1,3,38,E 90,E,0,Number,N,TRUE,OE,p,p,e,e,TRUE,1,1138,TRUE,shuf
4541,CVOE_D,4,1,3,39,I 38,I,8,Number,N,TRUE,OE,p,p,e,e,TRUE,1,1077,TRUE,shuf
4543,CVOE_D,4,1,3,41,D 41,D,1,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1343,TRUE,shuf
4544,CVOE_D,4,1,3,42,E 06,E,6,Number,N,TRUE,OE,p,p,e,e,TRUE,1,1205,TRUE,shuf
4545,CVOE_D,4,1,3,43,A 27,A,7,Number,N,FALSE,OE,q,q,o,o,TRUE,1,1197,TRUE,shuf
4549,CVOE_D,4,1,3,47,P 05,P,5,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1526,TRUE,shuf
4551,CVOE_D,4,1,3,49,I 96,I,6,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1776,TRUE,shuf
4552,CVOE_D,4,1,3,50,A 88,A,8,Number,N,TRUE,OE,p,p,e,e,TRUE,1,1067,TRUE,shuf
4553,CVOE_D,4,1,3,51,I 67,I,7,Number,N,FALSE,OE,q,q,o,o,TRUE,1,1169,TRUE,shuf
4554,CVOE_D,4,1,3,52,D 40,D,0,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1397,TRUE,shuf
4556,CVOE_D,4,1,3,54,U 24,U,4,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1051,TRUE,shuf
4557,CVOE_D,4,1,3,55,P 74,P,4,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1079,TRUE,shuf
4558,CVOE_D,4,1,3,56,E 70,E,0,Number,N,TRUE,OE,p,p,e,e,TRUE,1,1103,TRUE,shuf
4559,CVOE_D,4,1,3,57,S 27,S,7,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1301,TRUE,shuf
4563,CVOE_D,4,1,3,61,D 74,D,4,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,1541,TRUE,shuf
4565,CVOE_D,4,1,3,63,E 24,E,4,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1199,TRUE,shuf
4567,CVOE_D,4,1,3,65,D 77,D,7,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,955,TRUE,shuf
4568,CVOE_D,4,1,3,66,S 75,S,5,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1315,TRUE,shuf
4571,CVOE_D,4,1,3,69,A 38,A,8,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,2509,TRUE,shuf
4573,CVOE_D,4,1,3,71,S 51,S,1,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1365,TRUE,shuf
4577,CVOE_D,4,1,3,75,O 15,O,5,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1733,TRUE,shuf
4579,CVOE_D,4,1,3,77,U 97,U,7,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,2046,TRUE,shuf
4580,CVOE_D,4,1,3,78,H 03,H,3,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1090,TRUE,shuf
4584,CVOE_D,4,1,3,82,H 81,H,1,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1258,TRUE,shuf
4585,CVOE_D,4,1,3,83,I 41,I,1,Number,N,FALSE,OE,q,q,o,o,TRUE,1,1022,TRUE,shuf
4587,CVOE_D,4,1,3,85,O 17,O,7,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,2548,TRUE,shuf
4588,CVOE_D,4,1,3,86,A 10,A,0,Number,N,TRUE,OE,p,p,e,e,TRUE,1,2379,TRUE,shuf
4596,CVOE_D,4,1,3,94,O 51,O,1,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,2276,TRUE,shuf
4597,CVOE_D,4,1,3,95,J 26,J,6,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1341,TRUE,shuf
4599,CVOE_D,4,1,3,97,U 85,U,5,Number,Y,FALSE,OE,p,q,e,o,FALSE,0,1332,FALSE,shuf
4600,CVOE_D,4,1,3,98,J 77,J,7,Number,N,TRUE,OE,q,q,o,o,TRUE,1,2279,TRUE,shuf
4602,CVOE_D,4,1,3,100,H 46,H,6,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,1750,TRUE,shuf
4603,CVOE_D,4,1,3,101,D 04,D,4,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1732,TRUE,shuf
4605,CVOE_D,4,1,3,103,D 99,D,9,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1982,TRUE,shuf
4609,CVOE_D,4,1,3,107,O 84,O,4,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,2242,TRUE,shuf
4610,CVOE_D,4,1,3,108,A 78,A,8,Number,N,TRUE,OE,p,p,e,e,TRUE,1,1403,TRUE,shuf
4611,CVOE_D,4,1,3,109,S 05,S,5,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1580,TRUE,shuf
4614,CVOE_D,4,1,3,112,U 15,U,5,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1579,TRUE,shuf
4617,CVOE_D,4,1,3,115,O 44,O,4,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1787,TRUE,shuf
4621,CVOE_D,4,1,3,119,S 22,S,2,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,1492,TRUE,shuf
4626,CVOE_D,4,1,3,124,J 20,J,0,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,1028,TRUE,shuf
4629,CVOE_D,4,1,3,127,I 68,I,8,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1259,TRUE,shuf
4630,CVOE_D,4,1,3,128,J 72,J,2,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1383,TRUE,shuf
4631,CVOE_D,4,1,3,129,O 21,O,1,Number,N,FALSE,OE,q,q,o,o,TRUE,1,2685,TRUE,shuf
4632,CVOE_D,4,1,3,130,H 22,H,2,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1310,TRUE,shuf
4635,CVOE_D,4,1,4,3,E 75,E,5,Number,Y,FALSE,OE,q,p,o,o,TRUE,1,2066,FALSE,alt
4636,CVOE_D,4,1,4,4,H 81,H,1,Number,N,TRUE,OE,q,p,o,o,TRUE,1,1256,FALSE,alt
4639,CVOE_D,4,1,4,7,O 23,O,3,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1610,TRUE,alt
4640,CVOE_D,4,1,4,8,P 05,P,5,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1213,TRUE,alt
4643,CVOE_D,4,1,4,11,A 70,A,0,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,2491,TRUE,alt
4644,CVOE_D,4,1,4,12,D 12,D,2,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1903,TRUE,alt
4647,CVOE_D,4,1,4,15,I 41,I,1,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,2404,TRUE,alt
4648,CVOE_D,4,1,4,16,J 63,J,3,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1437,TRUE,alt
4651,CVOE_D,4,1,4,19,S 61,S,1,Number,Y,TRUE,OE,q,q,o,o,TRUE,1,1370,TRUE,alt
4652,CVOE_D,4,1,4,20,U 28,U,8,Number,N,TRUE,OE,p,p,e,e,TRUE,1,1398,TRUE,alt
4655,CVOE_D,4,1,4,23,E 35,E,5,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1653,TRUE,alt
4656,CVOE_D,4,1,4,24,H 62,H,2,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1449,TRUE,alt
4659,CVOE_D,4,1,4,27,O 12,O,2,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,2927,TRUE,alt
4660,CVOE_D,4,1,4,28,P 13,P,3,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1123,TRUE,alt
4663,CVOE_D,4,1,4,31,A 96,A,6,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1639,TRUE,alt
4664,CVOE_D,4,1,4,32,D 04,D,4,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1280,TRUE,alt
4667,CVOE_D,4,1,4,35,I 64,I,4,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1494,TRUE,alt
4668,CVOE_D,4,1,4,36,J 76,J,6,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1385,TRUE,alt
4671,CVOE_D,4,1,4,39,S 72,S,2,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,1755,TRUE,alt
4672,CVOE_D,4,1,4,40,U 47,U,7,Number,N,FALSE,OE,q,q,o,o,TRUE,1,2388,TRUE,alt
4675,CVOE_D,4,1,4,43,E 40,E,0,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1596,TRUE,alt
4676,CVOE_D,4,1,4,44,H 79,H,9,Number,N,TRUE,OE,q,q,o,o,TRUE,1,2629,TRUE,alt
4679,CVOE_D,4,1,4,47,O 61,O,1,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1421,TRUE,alt
4680,CVOE_D,4,1,4,48,P 58,P,8,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1163,TRUE,alt
4683,CVOE_D,4,1,4,51,A 17,A,7,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,3352,TRUE,alt
4684,CVOE_D,4,1,4,52,D 85,D,5,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1807,TRUE,alt
4687,CVOE_D,4,1,4,55,I 21,I,1,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1497,TRUE,alt
4688,CVOE_D,4,1,4,56,J 29,J,9,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1541,TRUE,alt
4691,CVOE_D,4,1,4,59,S 72,S,2,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,3082,TRUE,alt
4692,CVOE_D,4,1,4,60,U 84,U,4,Number,N,TRUE,OE,p,p,e,e,TRUE,1,2180,TRUE,alt
4695,CVOE_D,4,1,4,63,E 99,E,9,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1558,TRUE,alt
4696,CVOE_D,4,1,4,64,H 16,H,6,Number,N,FALSE,OE,p,p,e,e,TRUE,1,2263,TRUE,alt
4699,CVOE_D,4,1,4,67,O 22,O,2,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1622,TRUE,alt
4700,CVOE_D,4,1,4,68,P 41,P,1,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1341,TRUE,alt
4703,CVOE_D,4,1,4,71,A 42,A,2,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1932,TRUE,alt
4704,CVOE_D,4,1,4,72,D 85,D,5,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1528,TRUE,alt
4707,CVOE_D,4,1,4,75,I 70,I,0,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1293,TRUE,alt
4708,CVOE_D,4,1,4,76,J 88,J,8,Number,N,FALSE,OE,p,p,e,e,TRUE,1,1136,TRUE,alt
4711,CVOE_D,4,1,4,79,S 98,S,8,Number,Y,FALSE,OE,p,p,e,e,TRUE,1,2197,TRUE,alt
4712,CVOE_D,4,1,4,80,U 37,U,7,Number,N,FALSE,OE,q,q,o,o,TRUE,1,2142,TRUE,alt
4715,CVOE_D,4,1,4,83,E 93,E,3,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1323,TRUE,alt
4716,CVOE_D,4,1,4,84,H 27,H,7,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1516,TRUE,alt
4719,CVOE_D,4,1,4,87,O 28,O,8,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1418,TRUE,alt
4720,CVOE_D,4,1,4,88,P 59,P,9,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1605,TRUE,alt
4723,CVOE_D,4,1,4,91,A 56,A,6,Number,Y,TRUE,OE,p,p,e,e,TRUE,1,1741,TRUE,alt
4724,CVOE_D,4,1,4,92,D 01,D,1,Number,N,TRUE,OE,q,q,o,o,TRUE,1,1395,TRUE,alt
4727,CVOE_D,4,1,4,95,I 05,I,5,Number,Y,FALSE,OE,q,q,o,o,TRUE,1,1539,TRUE,alt
