ExperimentName,Subject,Block,cue_target,ListNum,Response
T_JOL C,47,2,Clothes - ?,74,shrink
T_JOL C,47,2,Windshield - ?,2,car
T_JOL C,47,2,Obtain - ?,64,take
T_JOL C,47,2,Banker - ?,17,
T_JOL C,47,2,Election - ?,62,maze
T_JOL C,47,2,Hate - ?,69,
T_JOL C,47,2,Truthful - ?,18,honest
T_JOL C,47,2,Maroon - ?,60,justice
T_JOL C,47,2,Shake - ?,66,
T_JOL C,47,2,Communication - ?,53,
T_JOL C,47,2,Steak - ?,73,grow
T_JOL C,47,2,End - ?,25,start
T_JOL C,47,2,Fight - ?,37,
T_JOL C,47,2,Lonely - ?,50,lone
T_JOL C,47,2,Drink - ?,48,
T_JOL C,47,2,Scissors - ?,36,shears
T_JOL C,47,2,Paper - ?,33,
T_JOL C,47,2,Trash - ?,27,dump
T_JOL C,47,2,Aircraft - ?,14,fly
T_JOL C,47,2,Nap - ?,19,
T_JOL C,47,2,Tie - ?,23,
T_JOL C,47,2,Strawberry - ?,9,fruit
T_JOL C,47,2,Thimble - ?,6,
T_JOL C,47,2,Revenge - ?,7,
T_JOL C,47,2,Head - ?,29,
T_JOL C,47,2,Donkey - ?,32,
T_JOL C,47,2,Have - ?,57,
T_JOL C,47,2,Breakable - ?,12,
T_JOL C,47,2,Ground - ?,49,
T_JOL C,47,2,Game - ?,22,
T_JOL C,47,2,League - ?,16,basell
T_JOL C,47,2,Eat - ?,35,food
T_JOL C,47,2,Brawl - ?,20,
T_JOL C,47,2,Lie - ?,52,deciet
T_JOL C,47,2,Cut - ?,31,snip
T_JOL C,47,2,Temper - ?,58,tantrum
T_JOL C,47,2,Love - ?,40,
T_JOL C,47,2,Smell - ?,34,
T_JOL C,47,2,Favorite - ?,10,
T_JOL C,47,2,Actress - ?,5,star
T_JOL C,47,2,Shave - ?,41,
T_JOL C,47,2,Cold - ?,39,bitter
T_JOL C,47,2,Carbon - ?,46,element
T_JOL C,47,2,Coffin - ?,13,dead
T_JOL C,47,2,Clear - ?,71,moat
T_JOL C,47,2,Red - ?,28,cherry
T_JOL C,47,2,Car - ?,30,windshiel
T_JOL C,47,2,Bang - ?,73,
T_JOL C,47,2,Charm - ?,63,
T_JOL C,47,2,Wax - ?,44,candle
T_JOL C,47,2,Morning - ?,78,temperature
T_JOL C,47,2,Panther - ?,11,cat
T_JOL C,47,2,Flip - ?,1,
T_JOL C,47,2,Jar - ?,43,
T_JOL C,47,2,Mystery - ?,24,detective
T_JOL C,47,2,Cloth - ?,61,shrink
T_JOL C,47,2,Ounce - ?,77,weigh
T_JOL C,47,2,Main - ?,80,
T_JOL C,47,2,Tick - ?,55,flea
T_JOL C,47,2,Toil - ?,75,
T_JOL C,47,2,Noise - ?,56,loud
T_JOL C,47,2,Penguin - ?,4,
T_JOL C,47,2,Reel - ?,54,
T_JOL C,47,2,Plant - ?,38,cactus
T_JOL C,51,1,Jury - Trial,45,10
T_JOL C,51,1,Add - Valley,77,0
T_JOL C,51,1,Round - Circle,60,10
T_JOL C,51,1,Bad - Delinquent,21,0
T_JOL C,51,1,Chili - Hot,12,10
T_JOL C,51,1,Cow - Herd,36,0
T_JOL C,51,1,Future - Past,56,40
T_JOL C,51,1,Rock - Geology,33,20
T_JOL C,51,1,Sight - Debate,68,5
T_JOL C,51,1,Sick - Hide,79,35
T_JOL C,51,1,Cave - Dark,3,455
T_JOL C,51,1,Blaze - Fire,20,35
T_JOL C,51,1,Sting - Hornet,25,15
T_JOL C,51,1,Hand - Fix,70,23
T_JOL C,51,1,Business - Death,67,2
T_JOL C,51,1,Wasp - Bug,7,10
T_JOL C,51,1,Fantastic - Great,10,20
T_JOL C,51,1,Woman - Lift,64,1
T_JOL C,51,1,Famine - Hunger,15,0
T_JOL C,51,1,Clean - Hygiene,31,50
T_JOL C,51,1,Pilot - Plane,19,20
T_JOL C,51,1,Would - Cash,78,15
T_JOL C,51,1,Racket - Ball,13,19
T_JOL C,51,1,Car - Happy,72,20
T_JOL C,51,1,Assignment - Due,41,20
T_JOL C,51,1,Card - Credit,37,20
T_JOL C,51,1,Accident - Strong,75,20
T_JOL C,51,1,Enough - Full,1,35
T_JOL C,51,1,Division - Math,8,10
T_JOL C,51,1,Bird - Swan,28,5
T_JOL C,51,1,Attorney - Law,9,5
T_JOL C,51,1,Stomach - Digestion,22,1
T_JOL C,51,1,Latch - Key,11,4
T_JOL C,51,1,Water - Bridge,32,20
T_JOL C,51,1,Drowsy - Sleep,16,100
T_JOL C,51,1,Sip - Drink,2,20
T_JOL C,51,1,Waste - Dump,44,30
T_JOL C,51,1,Site - Location,43,0
T_JOL C,51,1,Bee - Honey,58,10
T_JOL C,51,1,Cheese - Wine,52,20
T_JOL C,51,1,Fish - Tuna,39,10
T_JOL C,51,1,Hungry - Park,63,10
T_JOL C,51,1,Seize - Take,4,0
T_JOL C,51,1,Chore - Work,14,34
T_JOL C,51,1,Position - Machine,71,23
T_JOL C,51,1,Out - Way,30,36
T_JOL C,51,1,Word - Sentence,6,19
T_JOL C,51,1,Flower - Orchid,38,26
T_JOL C,51,1,Attire - Clothes,18,90
T_JOL C,51,1,Sacking - Dietary,62,10
T_JOL C,51,1,Soda - Pop,51,25
T_JOL C,51,1,Foot - Shoe,55,25
T_JOL C,51,1,Lion - Art,74,10
T_JOL C,51,1,Riddle - Sugar,76,10
T_JOL C,51,1,News - Editor,24,0
T_JOL C,51,1,Talk - Discussion,35,20
T_JOL C,51,1,Liver - Kidney,48,0
T_JOL C,51,1,Design - Architecture,46,20
T_JOL C,51,1,Amount - Number,42,34
T_JOL C,51,1,Bronze - Artery,69,0
T_JOL C,51,1,Cold - Bitter,26,5
T_JOL C,51,1,Clutter - Pusher,61,0
T_JOL C,51,1,Decision - Choice,54,8
T_JOL C,51,1,Child - Baby,59,100
T_JOL C,51,1,Growth - Height,5,100
T_JOL C,51,1,Money - Wage,23,100
T_JOL C,51,1,Toilet - Bathroom,53,55
T_JOL C,51,1,Belt - Soon,65,45
T_JOL C,51,1,End - Begin,49,35
T_JOL C,51,1,Bar - Grill,47,35
T_JOL C,51,1,Floor - Discover,66,29
T_JOL C,51,1,Hammer - Chisel,40,20
T_JOL C,51,1,Salad - Lettuce,57,25
T_JOL C,51,1,Stench - Smell,17,10
T_JOL C,51,1,Plant - Root,27,0
T_JOL C,51,1,Wind - Blow,50,58
T_JOL C,51,1,Vase - King,80,0
T_JOL C,51,1,War - Revolution,34,
T_JOL C,51,1,Dog - Paw,29,55
T_JOL C,51,1,Tuck - Allow,73,
T_JOL C,51,1,Seize - ?,4,shape
T_JOL C,51,1,Cheese - ?,52,
T_JOL C,51,1,Lion - ?,74,king
T_JOL C,51,1,Hungry - ?,63,park
T_JOL C,51,1,Money - ?,23,wage
T_JOL C,51,1,Future - ?,56,past
T_JOL C,51,1,Belt - ?,65,soon
T_JOL C,51,1,Position - ?,71,
T_JOL C,51,1,News - ?,24,later
T_JOL C,51,1,Riddle - ?,76,
T_JOL C,51,1,Soda - ?,51,pop
T_JOL C,51,1,Hammer - ?,40,bang
T_JOL C,51,1,Business - ?,67,law
T_JOL C,51,1,Sacking - ?,62,
T_JOL C,51,1,Tuck - ?,73,umder
T_JOL C,51,1,Stomach - ?,22,food
T_JOL C,51,1,Rock - ?,33,hard
T_JOL C,51,1,Clean - ?,31,
T_JOL C,51,1,Round - ?,60,chair
T_JOL C,51,1,Sting - ?,25,bee
T_JOL C,51,1,Chore - ?,14,work
T_JOL C,51,1,Cave - ?,3,dark
T_JOL C,51,1,Cow - ?,36,herd
T_JOL C,51,1,Fantastic - ?,10,
T_JOL C,51,1,Wasp - ?,7,sting
T_JOL C,51,1,Chili - ?,12,hot
T_JOL C,51,1,Toilet - ?,53,bathroom
T_JOL C,51,1,Racket - ?,13,ball
T_JOL C,51,1,Vase - ?,80,flower
T_JOL C,51,1,Water- ?,32,hot
T_JOL C,51,1,Hand - ?,70,
T_JOL C,51,1,Cold - ?,26,weather
T_JOL C,51,1,Car - ?,72,happy
T_JOL C,51,1,Would - ?,78,cash
T_JOL C,51,1,Waste - ?,44,dump
T_JOL C,51,1,Design - ?,46,fashior
T_JOL C,51,1,Talk - ?,35,
T_JOL C,51,1,Pilot - ?,19,plane
T_JOL C,51,1,Liver - ?,48,kidney
T_JOL C,51,1,Card - ?,37,
T_JOL C,51,1,Blaze - ?,20,fire
T_JOL C,51,1,Drowsy - ?,16,sleep
T_JOL C,51,1,Attire - ?,18,fashio
T_JOL C,51,1,Woman - ?,64,young
T_JOL C,51,1,Accident - ?,75,bad
T_JOL C,51,1,Site - ?,43,location
T_JOL C,51,1,Assignment - ?,41,due
T_JOL C,51,1,Attorney - ?,9,law
T_JOL C,51,1,Wind - ?,50,blow
T_JOL C,51,1,Enough - ?,1,time
T_JOL C,51,1,Sight - ?,68,see
T_JOL C,51,1,Word - ?,6,sentence
T_JOL C,51,1,Fish - ?,39,tuna
T_JOL C,51,1,Out - ?,30,in
T_JOL C,51,1,Add - ?,77,
T_JOL C,51,1,Bronze - ?,69,gold
T_JOL C,51,1,Bird - ?,28,chirp
T_JOL C,51,1,Flower - ?,38,vase
T_JOL C,51,1,Floor - ?,66,cold
T_JOL C,51,1,Jury - ?,45,duty
T_JOL C,51,1,Stench - ?,17,smell
T_JOL C,51,1,Bee - ?,58,sting
T_JOL C,51,1,Latch - ?,11,
T_JOL C,51,1,Famine - ?,15,
T_JOL C,51,1,Amount - ?,42,money
T_JOL C,51,1,Decision - ?,54,made
T_JOL C,51,1,Clutter - ?,61,
T_JOL C,51,1,Foot - ?,55,leg
T_JOL C,51,1,Salad - ?,57,lettuce
T_JOL C,51,1,Bar - ?,47,grill
T_JOL C,51,1,Plant - ?,27,root
T_JOL C,51,1,Division - ?,8,math
T_JOL C,51,1,Sick - ?,79,cold
T_JOL C,51,1,End - ?,49,begin
T_JOL C,51,1,Bad - ?,21,nice
T_JOL C,51,1,Child - ?,59,nice
T_JOL C,51,1,Growth - ?,5,old
T_JOL C,51,1,Sip - ?,2,drink
T_JOL C,51,1,Dog - ?,29,pet
T_JOL C,51,1,War - ?,34,revolution
T_JOL C,51,2,Maroon - Justice,60,24
T_JOL C,51,2,Equal - Rights,42,100
T_JOL C,51,2,Able - Crackle,65,
T_JOL C,51,2,Red - Cherry,28,20
T_JOL C,51,2,Coffin - Dead,13,100
T_JOL C,51,2,Shave - Razor,41,20
T_JOL C,51,2,End - Adjourn,25,20
T_JOL C,51,2,Toil - Lease,75,0
T_JOL C,51,2,Trash - Litter,27,10
T_JOL C,51,2,Smell - Incense,34,0
T_JOL C,51,2,Game - Clue,22,25
T_JOL C,51,2,Plant - Cactus,38,12
T_JOL C,51,2,Actress - Star,5,23
T_JOL C,51,2,Car - Driver,30,24
T_JOL C,51,2,Away - Gone,47,10
T_JOL C,51,2,Strawberry - Fruit,9,29
T_JOL C,51,2,Steak - Give,73,0
T_JOL C,51,2,Wax - Candle,44,2
T_JOL C,51,2,Ground - Earth,49,5
T_JOL C,51,2,Main - Scar,80,1
T_JOL C,51,2,Villain - Bad,3,5
T_JOL C,51,2,Panther - Cat,11,6
T_JOL C,51,2,Election - Maze,62,3
T_JOL C,51,2,Lie - Truth,52,100
T_JOL C,51,2,Jar - Mason,43,
T_JOL C,51,2,Donkey - Mule,32,10
T_JOL C,51,2,Carbon - Element,46,0
T_JOL C,51,2,Truthful - Honest,18,90
T_JOL C,51,2,Tan - Sun,59,90
T_JOL C,51,2,Sardine - Fish,15,78
T_JOL C,51,2,Fight - Feud,37,98
T_JOL C,51,2,Clear - Moat,71,0
T_JOL C,51,2,Nap - Sleep,19,90
T_JOL C,51,2,Fiction - Listen,67,0
T_JOL C,51,2,Ounce - Both,77,0
T_JOL C,51,2,Temper - Tantrum,58,80
T_JOL C,51,2,Reel - Rod,54,80
T_JOL C,51,2,Bang - Fuzzy,70,0
T_JOL C,51,2,Hate - Name,69,30
T_JOL C,51,2,Lonely - Alone,50,80
T_JOL C,51,2,Morning - Temperature,78,50
T_JOL C,51,2,Obtain - Meat,64,0
T_JOL C,51,2,Windshield - Car,2,80
T_JOL C,51,2,Seatbelt - Safety,51,10
T_JOL C,51,2,Drink - Water,48,10
T_JOL C,51,2,Bracelet - Wrist,45,20
T_JOL C,51,2,Tie - Shoelace,23,39
T_JOL C,51,2,Revenge - Even,7,29
T_JOL C,51,2,Wet - Dry,72,100
T_JOL C,51,2,Breakable - Glass,12,98
T_JOL C,51,2,Noise - Loud,56,39
T_JOL C,51,2,Brawl - Fight,20,28
T_JOL C,51,2,Charm - Vehicle,63,37
T_JOL C,51,2,Mystery - Detective,24,20
T_JOL C,51,2,Favorite - Best,10,90
T_JOL C,51,2,Sign - Loan,76,57
T_JOL C,51,2,Children - Mirror,79,29
T_JOL C,51,2,Eat - Dine,35,26
T_JOL C,51,2,Banker - Money,17,83
T_JOL C,51,2,Joke - Keys,68,90
T_JOL C,51,2,Scissors - Shears,36,0
T_JOL C,51,2,Have - Own,57,1
T_JOL C,51,2,Penguin - Bird,4,20
T_JOL C,51,2,Clothes - Cake,74,90
T_JOL C,51,2,Love - Affection,40,20
T_JOL C,51,2,Paper - Document,33,30
T_JOL C,51,2,Shake - Shell,66,20
T_JOL C,51,2,Cold - Chill,39,90
T_JOL C,51,2,Thimble - Thread,6,0
T_JOL C,51,2,Cut - Chop,31,
T_JOL C,51,2,Long - Extension,21,100
T_JOL C,51,2,Dog - Furry,26,20
T_JOL C,51,2,Tick - Flea,55,30
T_JOL C,51,2,Aircraft - Plane,14,39
T_JOL C,51,2,Communication - Phone,53,20
T_JOL C,51,2,Head - Scalp,29,90
T_JOL C,51,2,Cloth - Stretch,61,28
T_JOL C,51,2,Balloon - Pop,8,48
T_JOL C,51,2,Flip - Turn,1,59
T_JOL C,51,2,League - Baseball,16,19
T_JOL C,51,2,Ground - ?,49,earth
T_JOL C,51,2,Jar - ?,43,round
T_JOL C,51,2,Children - ?,79,mirror
T_JOL C,51,2,Favorite - ?,10,
T_JOL C,51,2,Fight - ?,37,battle
T_JOL C,51,2,Sardine - ?,15,fish
T_JOL C,51,2,Bang - ?,73,
T_JOL C,51,2,Morning - ?,78,temperature
T_JOL C,51,2,Game - ?,22,loud
T_JOL C,51,2,Aircraft - ?,14,pilot
T_JOL C,51,2,Thimble - ?,6,thread
T_JOL C,51,2,Shake - ?,66,drink
T_JOL C,51,2,Breakable - ?,12,glass
T_JOL C,51,2,Red - ?,28,cherry
T_JOL C,51,2,Main - ?,80,stay
T_JOL C,51,2,Bracelet - ?,45,wrist
T_JOL C,51,2,Maroon - ?,60,justice
T_JOL C,51,2,Windshield - ?,2,car
T_JOL C,51,2,Away - ?,47,far
T_JOL C,51,2,Toil - ?,75,
T_JOL C,51,2,Drink - ?,48,soda
T_JOL C,51,2,Lie - ?,52,truth
T_JOL C,51,2,Charm - ?,63,
T_JOL C,51,2,Donkey - ?,32,mule
T_JOL C,51,2,Fiction - ?,67,problem
T_JOL C,51,2,Tan - ?,59,sun
T_JOL C,51,2,Panther - ?,11,cat
T_JOL C,51,2,Seatbelt - ?,51,safety
T_JOL C,51,2,Balloon - ?,8,pop
T_JOL C,51,2,Paper - ?,33,write
T_JOL C,51,2,Mystery - ?,24,solve
T_JOL C,51,2,Plant - ?,38,root
T_JOL C,51,2,Scissors - ?,36,
T_JOL C,51,2,Long - ?,21,short
T_JOL C,51,2,Clothes - ?,74,stretch
T_JOL C,51,2,Revenge - ?,7,even
T_JOL C,51,2,Flip - ?,1,turn
T_JOL C,51,2,Penguin - ?,4,bird
T_JOL C,51,2,Wax - ?,44,off
T_JOL C,51,2,Sign - ?,76,turn
T_JOL C,51,2,Steak - ?,73,meat
T_JOL C,51,2,Cut - ?,31,
T_JOL C,51,2,Actress - ?,5,star
T_JOL C,51,2,Noise - ?,56,loud
T_JOL C,51,2,Have - ?,57,even
T_JOL C,51,2,Lonely - ?,50,alone
T_JOL C,51,2,Joke - ?,68,keys
T_JOL C,51,2,Equal - ?,42,rights
T_JOL C,51,2,Nap - ?,19,sleep
T_JOL C,51,2,Wet - ?,72,dry
T_JOL C,51,2,Banker - ?,17,money
T_JOL C,51,2,Obtain - ?,64,matain
T_JOL C,51,2,Communication - ?,53,phone
T_JOL C,51,2,Smell - ?,34,good
T_JOL C,51,2,Ounce - ?,77,
T_JOL C,51,2,League - ?,16,baseball
T_JOL C,51,2,Cold - ?,39,freeze
T_JOL C,51,2,Cloth - ?,61,
T_JOL C,51,2,Love - ?,40,affection
T_JOL C,51,2,Dog - ?,26,pet
T_JOL C,51,2,Reel - ?,54,real
T_JOL C,51,2,Villian - ?,3,bad
T_JOL C,51,2,Strawberry - ?,9,fruit
T_JOL C,51,2,Election - ?,62,jury
T_JOL C,51,2,Trash - ?,27,dump
T_JOL C,51,2,Coffin - ?,13,dead
T_JOL C,51,2,Car - ?,30,happy
T_JOL C,51,2,Eat - ?,35,food
T_JOL C,51,2,Brawl - ?,20,fight
T_JOL C,51,2,Clear - ?,71,see
T_JOL C,51,2,End - ?,25,begin
T_JOL C,51,2,Tie - ?,23,shoelace
T_JOL C,51,2,Truthful - ?,18,honest
T_JOL C,51,2,Carbon - ?,46,element
T_JOL C,51,2,Able - ?,65,again
T_JOL C,51,2,Shave - ?,41,razor
T_JOL C,51,2,Hate - ?,69,love
T_JOL C,51,2,Temper - ?,58,bad
T_JOL C,51,2,Head - ?,29,scalp
T_JOL C,51,2,Tick - ?,55,flea
T_JOL D,36,1,Donkey - Mule,32,50
T_JOL D,36,1,Nap - Sleep,19,50
T_JOL D,36,1,Drink - Water,48,65
T_JOL D,36,1,Steak - Give,73,45
T_JOL D,36,1,Fiction - Listen,67,50
T_JOL D,36,1,Windshield - Car,2,32
T_JOL D,36,1,Game - Clue,22,75
T_JOL D,36,1,Panther - Cat,11,12
T_JOL D,36,1,Aircraft - Plane,14,40
T_JOL D,36,1,Breakable - Glass,12,79
T_JOL D,36,1,Cloth - Stretch,61,1
T_JOL D,36,1,Love - Affection,40,50
T_JOL D,36,1,Cut - Chop,31,100
T_JOL D,36,1,Toil - Lease,75,0
T_JOL D,36,1,Away - Gone,47,98
T_JOL D,36,1,Long - Extension,21,43
T_JOL D,36,1,Head - Scalp,29,20
T_JOL D,36,1,Ounce - Both,77,0
T_JOL D,36,1,Noise - Loud,56,50
T_JOL D,36,1,Sign - Loan,76,0
T_JOL D,36,1,Equal - Rights,42,10
T_JOL D,36,1,Obtain - Meat,64,0
T_JOL D,36,1,Lie - Truth,52,50
T_JOL D,36,1,Penguin - Bird,4,20
T_JOL D,36,1,Shake - Shell,66,2
T_JOL D,36,1,Flip - Turn,1,100
T_JOL D,36,1,Communication - Phone,53,100
T_JOL D,36,1,Banker - Money,17,100
T_JOL D,36,1,Villain - Bad,3,97
T_JOL D,36,1,Wax - Candle,44,97
T_JOL D,36,1,Paper - Document,33,23
T_JOL D,36,1,Ground - Earth,49,0
T_JOL D,36,1,Strawberry - Fruit,9,92
T_JOL D,36,1,End - Adjourn,25,92
T_JOL D,36,1,Joke - Keys,68,0
T_JOL D,36,1,Mystery - Detective,24,10
T_JOL D,36,1,League - Baseball,16,50
T_JOL D,36,1,Wet - Dry,72,34
T_JOL D,36,1,Children - Mirror,79,0
T_JOL D,36,1,Shave - Razor,41,23
T_JOL D,36,1,Hate - Name,69,0
T_JOL D,36,1,Trash - Litter,27,
T_JOL D,36,1,Tie - Shoelace,23,98
T_JOL D,36,1,Clothes - Cake,74,0
T_JOL D,36,1,Red - Cherry,28,99
T_JOL D,36,1,Smell - Incense,34,4
T_JOL D,36,1,Bracelet - Wrist,45,
T_JOL D,36,1,Lonely - Alone,50,65
T_JOL D,36,1,Coffin - Dead,13,100
T_JOL D,36,1,Brawl - Fight,20,100
T_JOL D,36,1,Temper - Tantrum,58,100
T_JOL D,36,1,Plant - Cactus,38,50
T_JOL D,36,1,Election - Maze,62,12
T_JOL D,36,1,Tan - Sun,59,13
T_JOL D,36,1,Jar - Mason,43,
T_JOL D,36,1,Clear - Moat,71,1
T_JOL D,36,1,Maroon - Justice,60,0
T_JOL D,36,1,Morning - Temperature,78,17
T_JOL D,36,1,Dog - Furry,26,99
T_JOL D,36,1,Car - Driver,30,100
T_JOL D,36,1,Actress - Star,5,25
T_JOL D,36,1,Seatbelt - Safety,51,50
T_JOL D,36,1,Truthful - Honest,18,100
T_JOL D,36,1,Balloon - Pop,8,50
T_JOL D,36,1,Thimble - Thread,6,34
T_JOL D,36,1,Charm - Vehicle,63,10
T_JOL D,36,1,Cold - Chill,39,50
T_JOL D,36,1,Tick - Flea,55,79
T_JOL D,36,1,Main - Scar,80,1
T_JOL D,36,1,Eat - Dine,35,99
T_JOL D,36,1,Fight - Feud,37,
T_JOL D,36,1,Able - Crackle,65,0
T_JOL D,36,1,Sardine - Fish,15,68
T_JOL D,36,1,Reel - Rod,54,89
T_JOL D,36,1,Favorite - Best,10,90
T_JOL D,36,1,Revenge - Even,7,100
T_JOL D,36,1,Bang - Fuzzy,70,0
T_JOL D,36,1,Scissors - Shears,36,78
T_JOL D,36,1,Have - Own,57,100
T_JOL D,36,1,Carbon - Element,46,100
T_JOL D,36,1,Scissors - ?,36,shears
T_JOL D,36,1,Children - ?,79,
T_JOL D,36,1,Wet - ?,72,dry
T_JOL D,36,1,Carbon - ?,46,element
T_JOL D,36,1,Coffin - ?,13,dead
T_JOL D,36,1,Actress - ?,5,star
T_JOL D,36,1,Able - ?,65,
T_JOL D,36,1,Breakable - ?,12,glass
T_JOL D,36,1,Brawl - ?,20,fight
T_JOL D,36,1,Fight - ?,37,brawl
T_JOL D,36,1,Joke - ?,68,
T_JOL D,36,1,Charm - ?,63,
T_JOL D,36,1,Aircraft - ?,14,plane
T_JOL D,36,1,Lie - ?,52,truth
T_JOL D,36,1,Villian - ?,3,evil
T_JOL D,36,1,Toil - ?,75,
T_JOL D,36,1,League - ?,16,baseball
T_JOL D,36,1,Clear - ?,71,
T_JOL D,36,1,Clothes - ?,74,
T_JOL D,36,1,Hate - ?,69,love
T_JOL D,36,1,Nap - ?,19,sleep
T_JOL D,36,1,Ounce - ?,77,gram
T_JOL D,36,1,Tan - ?,59,
T_JOL D,36,1,Thimble - ?,6,
T_JOL D,36,1,Morning - ?,78,temperature
T_JOL D,36,1,Cloth - ?,61,sheet
T_JOL D,36,1,Dog - ?,26,furry
T_JOL D,36,1,Shake - ?,66,turn
T_JOL D,36,1,Cut - ?,31,
T_JOL D,36,1,Reel - ?,54,line
T_JOL D,36,1,Have - ?,57,ow
T_JOL D,36,1,Panther - ?,11,cat
T_JOL D,36,1,Away - ?,47,gone
T_JOL D,36,1,Jar - ?,43,mason
T_JOL D,36,1,Paper - ?,33,sheet
T_JOL D,36,1,Fiction - ?,67,
T_JOL D,36,1,Windsield - ?,2,car
T_JOL D,36,1,End - ?,25,
T_JOL D,36,1,Red - ?,28,color
T_JOL D,36,1,Car - ?,30,windshield
T_JOL D,36,1,Head - ?,29,scalp
T_JOL D,36,1,Maroon - ?,60,justice
T_JOL D,36,1,Drink - ?,48,
T_JOL D,36,1,Bang - ?,73,hit
T_JOL D,36,1,Sardine - ?,15,fish
T_JOL D,36,1,Truthful - ?,18,lie
T_JOL D,36,1,Steak - ?,73,cut
T_JOL D,36,1,Seatbelt - ?,51,car
T_JOL D,36,1,Eat - ?,35,
T_JOL D,36,1,Cold - ?,39,
T_JOL D,36,1,Love - ?,40,hate
T_JOL D,36,1,Flip - ?,1,turn
T_JOL D,36,1,Game - ?,22,plan
T_JOL D,36,1,Tick - ?,55,clock
T_JOL D,36,1,Temper - ?,58,tantrum
T_JOL D,36,1,Wax - ?,44,
T_JOL D,36,1,Main - ?,80,
T_JOL D,36,1,Banker - ?,17,money
T_JOL D,36,1,Smell - ?,34,
T_JOL D,36,1,Favorite - ?,10,best
T_JOL D,36,1,Ground - ?,49,earth
T_JOL D,36,1,Donkey - ?,32,tail
T_JOL D,36,1,Lonely - ?,50,alone
T_JOL D,36,1,Noise - ?,56,listen
T_JOL D,36,1,Bracelet - ?,45,wrist
T_JOL D,36,1,Mystery - ?,24,detective
T_JOL D,36,1,Tie - ?,23,
T_JOL D,36,1,Shave - ?,41,razor
T_JOL D,36,1,Election - ?,62,poll
T_JOL D,36,1,Communication - ?,53,talk
T_JOL D,36,1,Plant - ?,38,flower
T_JOL D,36,1,Strawberry - ?,9,fruit
T_JOL D,36,1,Balloon - ?,8,fly
T_JOL D,36,1,Penguin - ?,4,duck
T_JOL D,36,1,Obtain - ?,64,
T_JOL D,36,1,Long - ?,21,
T_JOL D,36,1,Sign - ?,76,
T_JOL D,36,1,Equal - ?,42,right
T_JOL D,36,1,Trash - ?,27,dirty
T_JOL D,36,1,Revenge - ?,7,even
T_JOL D,36,2,Amount - Number,42,30
T_JOL D,36,2,Dog - Paw,29,100
T_JOL D,36,2,Site - Location,43,10
T_JOL D,36,2,Seize - Take,4,1
T_JOL D,36,2,Hand - Fix,70,0
T_JOL D,36,2,Racket - Ball,13,100
T_JOL D,36,2,Vase - King,80,20
T_JOL D,36,2,Rock - Geology,33,
T_JOL D,36,2,Plant - Root,27,30
T_JOL D,36,2,Jury - Trial,45,40
T_JOL D,36,2,Money - Wage,23,60
T_JOL D,36,2,Bird - Swan,28,90
T_JOL D,36,2,Toilet - Bathroom,53,9
T_JOL D,36,2,Sting - Hornet,25,12
T_JOL D,36,2,Stench - Smell,17,100
T_JOL D,36,2,Floor - Discover,66,0
T_JOL D,36,2,Word - Sentence,6,25
T_JOL D,36,2,Chore - Work,14,50
T_JOL D,36,2,Assignment - Due,41,50
T_JOL D,36,2,Card - Credit,37,100
T_JOL D,36,2,Pilot - Plane,19,50
T_JOL D,36,2,Round - Circle,60,30
T_JOL D,36,2,Water - Bridge,32,
T_JOL D,36,2,Cow - Herd,36,5
T_JOL D,36,2,Bar - Grill,47,95
T_JOL D,36,2,Car - Happy,72,0
T_JOL D,36,2,Foot - Shoe,55,100
T_JOL D,36,2,Flower - Orchid,38,100
T_JOL D,36,2,Woman - Lift,64,
T_JOL D,36,2,Would - Cash,78,0
T_JOL D,36,2,Fish - Tuna,39,5
T_JOL D,36,2,News - Editor,24,3
T_JOL D,36,2,Wasp - Bug,7,10
T_JOL D,36,2,Talk - Discussion,35,100
T_JOL D,36,2,Accident - Strong,75,4
T_JOL D,36,2,Bad - Delinquent,21,70
T_JOL D,36,2,Sacking - Dietary,62,0
T_JOL D,36,2,Salad - Lettuce,57,35
T_JOL D,36,2,Clean - Hygiene,31,100
T_JOL D,36,2,Belt - Soon,65,0
T_JOL D,36,2,Growth - Height,5,90
T_JOL D,36,2,Wind - Blow,50,100
T_JOL D,36,2,Enough - Full,1,100
T_JOL D,36,2,Lion - Art,74,4
T_JOL D,36,2,Design - Architecture,46,90
T_JOL D,36,2,Hungry - Park,63,0
T_JOL D,36,2,Soda - Pop,51,95
T_JOL D,36,2,Add - Valley,77,
T_JOL D,36,2,Stomach - Digestion,22,
T_JOL D,36,2,Blaze - Fire,20,50
T_JOL D,36,2,Cheese - Wine,52,50
T_JOL D,36,2,Sight - Debate,68,0
T_JOL D,36,2,Tuck - Allow,73,0
T_JOL D,36,2,Bee - Honey,58,30
T_JOL D,36,2,Business - Death,67,0
T_JOL D,36,2,Child - Baby,59,100
T_JOL D,36,2,Decision - Choice,54,100
T_JOL D,36,2,Riddle - Sugar,76,12
T_JOL D,36,2,Liver - Kidney,48,50
T_JOL D,36,2,Cave - Dark,3,50
T_JOL D,36,2,Future - Past,56,50
T_JOL D,36,2,End - Begin,49,80
T_JOL D,36,2,Fantastic - Great,10,90
T_JOL D,36,2,Position - Machine,71,13
T_JOL D,36,2,Attorney - Law,9,100
T_JOL D,36,2,Latch - Key,11,90
