"","ExperimentName","Subject","Block","ListNum","cue_target","Jol_Response","cue_prompt","recall_response","Scored_Response","Direction","jolbin"
"166512","T_JOL D",48,1,65,"Able - Crackle",10,"Able - ?","",0,"U",10
"167012","T_JOL D",48,1,70,"Bang - Fuzzy",10,"Bang - ?","BING",0,"U",10
"16721","T_JOL D",48,1,72,"Wet - Dry",50,"Wet - ?","DRY",1,"S",10
"167312","T_JOL D",48,1,73,"Steak - Give",10,"Steak - ?","MEAT",0,"U",10
"167612","T_JOL D",48,1,76,"Sign - Loan",10,"Sign - ?","",0,"U",10
"169116","T_JOL D",48,2,11,"Latch - Key",10,"Latch - ?","",0,"F",10
"171512","T_JOL D",48,2,35,"Talk - Discussion",10,"Talk - ?","",0,"B",10
"17201","T_JOL D",48,2,40,"Hammer - Chisel",20,"Hammer - ?","",0,"S",10
"172113","T_JOL D",48,2,41,"Assignment - Due",40,"Assignment - ?","DUE",1,"S",10
"17221","T_JOL D",48,2,42,"Amount - Number",30,"Amount - ?","MONEY",0,"S",10
"17231","T_JOL D",48,2,43,"Site - Location",30,"Site - ?","",0,"S",10
"17241","T_JOL D",48,2,44,"Waste - Dump",30,"Waste - ?","",0,"S",10
"17251","T_JOL D",48,2,45,"Jury - Trial",50,"Jury - ?","LAW",0,"S",10
"17261","T_JOL D",48,2,46,"Design - Architecture",50,"Design - ?","ARCHITECT",0,"S",10
"17271","T_JOL D",48,2,47,"Bar - Grill",60,"Bar - ?","CANDY",0,"S",10
"17281","T_JOL D",48,2,48,"Liver - Kidney",50,"Liver - ?","KIDNEY",1,"S",10
"17291","T_JOL D",48,2,49,"End - Begin",60,"End - ?","BEGIN",1,"S",10
"17301","T_JOL D",48,2,50,"Wind - Blow",50,"Wind - ?","",0,"S",10
"173113","T_JOL D",48,2,51,"Soda - Pop",70,"Soda - ?","POP",1,"S",10
"17321","T_JOL D",48,2,52,"Cheese - Wine",60,"Cheese - ?","WINE",1,"S",10
"17331","T_JOL D",48,2,53,"Toilet - Bathroom",60,"Toilet - ?","BATHROOM",1,"S",10
"17341","T_JOL D",48,2,54,"Decision - Choice",60,"Decision - ?","",0,"S",10
"17351","T_JOL D",48,2,55,"Foot - Shoe",5,"Foot - ?","SHOE",1,"S",10
"17361","T_JOL D",48,2,56,"Future - Past",50,"Future - ?","PAST",1,"S",10
"17371","T_JOL D",48,2,57,"Salad - Lettuce",70,"Salad - ?","LETTUCE",1,"S",10
"17381","T_JOL D",48,2,58,"Bee - Honey",70,"Bee - ?","HONEY",1,"S",10
"17391","T_JOL D",48,2,59,"Child - Baby",50,"Child - ?","",0,"S",10
"174112","T_JOL D",48,2,61,"Clutter - Pusher",10,"Clutter - ?","MAIL",0,"U",10
"174512","T_JOL D",48,2,65,"Belt - Soon",10,"Belt - ?","",0,"U",10
"174812","T_JOL D",48,2,68,"Sight - Debate",10,"Sight - ?","",0,"U",10
"175412","T_JOL D",48,2,74,"Lion - Art",10,"Lion - ?","CAT",0,"U",10
"180113","JOL A",49,1,41,"Due - Assignment",100,"Due - ?","assignment",1,"S",10
"18021","JOL A",49,1,42,"Number - Amount",100,"Number - ?","",0,"S",10
"18031","JOL A",49,1,43,"Location - Site",100,"Location - ?","site",1,"S",10
"18041","JOL A",49,1,44,"Dump - Waste",100,"Dump - ?","trash",0,"S",10
"18051","JOL A",49,1,45,"Trial - Jury",100,"Trial - ?","jury",1,"S",10
"18061","JOL A",49,1,46,"Architecture - Design",45,"Architecture - ?","",0,"S",10
"18071","JOL A",49,1,47,"Grill -Bar",75,"Grill - ?","",0,"S",10
"18081","JOL A",49,1,48,"Kidney - Liver",90,"Kidney - ?","liver",1,"S",10
"18091","JOL A",49,1,49,"Begin - End",100,"Begin - ?","end",1,"S",10
"18101","JOL A",49,1,50,"Blow - Wind",100,"Blow - ?","wind",1,"S",10
"181113","JOL A",49,1,51,"Pop - Soda",100,"Pop - ?","soda",1,"S",10
"18121","JOL A",49,1,52,"Wine - Cheese",100,"Wine - ?","cheese",1,"S",10
"18131","JOL A",49,1,53,"Bathroom - Toilet",100,"Bathroom - ?","toliet",1,"S",10
"18141","JOL A",49,1,54,"Choice - Decision",100,"Choice - ?","",0,"S",10
"18151","JOL A",49,1,55,"Shoe - Foot",100,"Shoe - ?","pair",0,"S",10
"18161","JOL A",49,1,56,"Past - Future",NA,"Meaning - ?","",0,"S",10
"18171","JOL A",49,1,57,"Lettuce - Salad",100,"Lettuce - ?","green",0,"S",10
"18181","JOL A",49,1,58,"Honey - Bee",100,"Honey - ?","bee",1,"S",10
"18191","JOL A",49,1,59,"Baby - Child",100,"Baby - ?","",0,"S",10
"18201","JOL A",49,1,60,"Circle - Round",9,"Circle - ?","",0,"S",10
"182412","JOL A",49,1,64,"Lift - Woman",10,"Lift - ?","",0,"U",10
"182512","JOL A",49,1,65,"Soon - Belt",10,"Soon - ?","later",0,"U",10
"183612","JOL A",49,1,76,"Sugar - Riddle",10,"Sugar - ?","",0,"U",10
"188113","JOL A",49,2,41,"Razor - Shave",100,"Razor - ?","shave",1,"S",10
"18821","JOL A",49,2,42,"Rights - Equal",90,"Rights - ?","equal",1,"S",10
"18831","JOL A",49,2,43,"Mason - Jar",50,"Mason - ?","",0,"S",10
"18841","JOL A",49,2,44,"Candle - Wax",100,"Candle - ?","wax",1,"S",10
"18851","JOL A",49,2,45,"Wrist - Bracelet",100,"Wrist - ?","",0,"S",10
"18861","JOL A",49,2,46,"Element - Carbon",0,"Element - ?","carbon",1,"S",10
"18871","JOL A",49,2,47,"Gone - Away",NA,"Gone - ?","",0,"S",10
"18881","JOL A",49,2,48,"Water - Drink",100,"Water","dry",0,"S",10
"18891","JOL A",49,2,49,"Earth - Ground",100,"Earth - ?","ground",1,"S",10
"18901","JOL A",49,2,50,"Alone - Lonely",100,"Alone - ?","lonely",1,"S",10
"189113","JOL A",49,2,51,"Dry - Wet",100,"Dry - ?","wet",1,"S",10
"18921","JOL A",49,2,52,"Safety - Seatbelt",100,"Safety - ?","seatbelt",1,"S",10
"18931","JOL A",49,2,53,"Truth - Lie",100,"Truth - ?","lie",1,"S",10
"18941","JOL A",49,2,54,"Phone - Communication",0,"Phone - ?","",0,"S",10
"18951","JOL A",49,2,55,"Rod - Reel",100,"Rod - ?","reel",1,"S",10
"18961","JOL A",49,2,56,"Flea - Tick",100,"Flea - ?","tick",1,"S",10
"18971","JOL A",49,2,57,"Loud - Noise",100,"Loud - ?","noise",1,"S",10
"18981","JOL A",49,2,58,"Own - Have",85,"Own - ?","have",1,"S",10
"19121","JOL A",49,2,72,"Fuzzy - Bang",50,"Fuzzy - ?","",0,"S",10
"196112","T_JOL B",50,1,41,"Razor - Shave",87,"Razor - ?","shave",1,"S",10
"19621","T_JOL B",50,1,42,"Rights - Equal",96,"Rights - ?","Equl",1,"S",10
"19631","T_JOL B",50,1,43,"Mason - Jar",NA,"Mason - ?","jar",1,"S",10
"19641","T_JOL B",50,1,44,"Candle - Wax",99,"Candle - ?","Wax",1,"S",10
"19651","T_JOL B",50,1,45,"Wrist - Bracelet",89,"Wrist - ?","bracelet",1,"S",10
"19661","T_JOL B",50,1,46,"Element - Carbon",90,"Element - ?","carbon",1,"S",10
"19671","T_JOL B",50,1,47,"Gone - Away",80,"Gone - ?","",0,"S",10
"19681","T_JOL B",50,1,48,"Water - Drink",70,"Water","",0,"S",10
"19691","T_JOL B",50,1,49,"Earth - Ground",69,"Earth - ?","ground",1,"S",10
"19701","T_JOL B",50,1,50,"Alone - Lonely",85,"Alone - ?","lonley",1,"S",10
"19711","T_JOL B",50,1,51,"Dry - Wet",25,"Dry - ?","Wet",1,"S",10
"19721","T_JOL B",50,1,52,"Safety - Seatbelt",79,"Safety - ?","net",0,"S",10
"19731","T_JOL B",50,1,53,"Truth - Lie",77,"Truth - ?","Lie",1,"S",10
"19741","T_JOL B",50,1,54,"Phone - Communication",16,"Phone - ?","call",0,"S",10
"19751","T_JOL B",50,1,55,"Rod - Reel",89,"Rod - ?","pole",0,"S",10
"19761","T_JOL B",50,1,56,"Flea - Tick",55,"Flea - ?","tick",1,"S",10
"19771","T_JOL B",50,1,57,"Loud - Noise",76,"Loud - ?","bang",0,"S",10
"19781","T_JOL B",50,1,58,"Own - Have",76,"Own - ?","",0,"S",10
"19791","T_JOL B",50,1,59,"Tantrum - Temper",4,"Tantrum - ?","temper",1,"S",10
"19801","T_JOL B",50,1,60,"Sun - Tan",98,"Sun - ?","moon",0,"S",10
"198912","T_JOL B",50,1,69,"Keys - Joke",10,"Keys - ?","chain",0,"U",10
"20411","T_JOL B",50,2,41,"Due - Assignment",90,"Due - ?","assignment",1,"S",10
"20421","T_JOL B",50,2,42,"Number - Amount",85,"Number - ?","one",0,"S",10
"20431","T_JOL B",50,2,43,"Location - Site",85,"Location - ?","",0,"S",10
"20441","T_JOL B",50,2,44,"Dump - Waste",65,"Dump - ?","waste",1,"S",10
"20451","T_JOL B",50,2,45,"Trial - Jury",88,"Trial - ?","judge",0,"S",10
"20461","T_JOL B",50,2,46,"Architecture - Design",86,"Architecture - ?","design",1,"S",10
"20471","T_JOL B",50,2,47,"Grill -Bar",74,"Grill - ?","fire",0,"S",10
"20481","T_JOL B",50,2,48,"Kidney - Liver",85,"Kidney - ?","liver",1,"S",10
"20491","T_JOL B",50,2,49,"Begin - End",70,"Begin - ?","end",1,"S",10
"20501","T_JOL B",50,2,50,"Blow - Wind",86,"Blow - ?","wind",1,"S",10
"20511","T_JOL B",50,2,51,"Pop - Soda",19,"Pop - ?","",0,"S",10
"20521","T_JOL B",50,2,52,"Wine - Cheese",97,"Wine - ?","cheese",1,"S",10
"20531","T_JOL B",50,2,53,"Bathroom - Toilet",84,"Bathroom - ?","mirror",0,"S",10
"20541","T_JOL B",50,2,54,"Choice - Decision",78,"Choice - ?","decision",1,"S",10
"20551","T_JOL B",50,2,55,"Shoe - Foot",95,"Shoe - ?","foot",1,"S",10
"20561","T_JOL B",50,2,56,"Past - Future",NA,"Meaning - ?","",0,"S",10
"20571","T_JOL B",50,2,57,"Lettuce - Salad",77,"Lettuce - ?","salad",1,"S",10
"20581","T_JOL B",50,2,58,"Honey - Bee",90,"Honey - ?","bee",1,"S",10
"20591","T_JOL B",50,2,59,"Baby - Child",77,"Baby - ?","child",1,"S",10
"20601","T_JOL B",50,2,60,"Circle - Round",87,"Circle - ?","round",1,"S",10
"207712","T_JOL B",50,2,77,"Valley - Add",10,"Valley - ?","peaks",0,"U",10
"208012","T_JOL B",50,2,80,"King - Vase",10,"King - ?","hll",0,"U",10
"208712","T_JOL C",51,1,7,"Wasp - Bug",10,"Wasp - ?","sting",0,"F",10
"208812","T_JOL C",51,1,8,"Division - Math",10,"Division - ?","math",1,"F",10
"209212","T_JOL C",51,1,12,"Chili - Hot",10,"Chili - ?","hot",1,"F",10
"209712","T_JOL C",51,1,17,"Stench - Smell",10,"Stench - ?","smell",1,"F",10
"211912","T_JOL C",51,1,39,"Fish - Tuna",10,"Fish - ?","tuna",1,"B",10
"21211","T_JOL C",51,1,41,"Assignment - Due",20,"Assignment - ?","due",1,"S",10
"21221","T_JOL C",51,1,42,"Amount - Number",34,"Amount - ?","money",0,"S",10
"21231","T_JOL C",51,1,43,"Site - Location",0,"Site - ?","location",1,"S",10
"21241","T_JOL C",51,1,44,"Waste - Dump",30,"Waste - ?","dump",1,"S",10
"21251","T_JOL C",51,1,45,"Jury - Trial",10,"Jury - ?","duty",0,"S",10
"21261","T_JOL C",51,1,46,"Design - Architecture",20,"Design - ?","fashior",0,"S",10
"21271","T_JOL C",51,1,47,"Bar - Grill",35,"Bar - ?","grill",1,"S",10
"21281","T_JOL C",51,1,48,"Liver - Kidney",0,"Liver - ?","kidney",1,"S",10
"21291","T_JOL C",51,1,49,"End - Begin",35,"End - ?","begin",1,"S",10
"21301","T_JOL C",51,1,50,"Wind - Blow",58,"Wind - ?","blow",1,"S",10
"21311","T_JOL C",51,1,51,"Soda - Pop",25,"Soda - ?","pop",1,"S",10
"21321","T_JOL C",51,1,52,"Cheese - Wine",20,"Cheese - ?","",0,"S",10
"21331","T_JOL C",51,1,53,"Toilet - Bathroom",55,"Toilet - ?","bathroom",1,"S",10
"21341","T_JOL C",51,1,54,"Decision - Choice",8,"Decision - ?","made",0,"S",10
"21351","T_JOL C",51,1,55,"Foot - Shoe",25,"Foot - ?","leg",0,"S",10
"21361","T_JOL C",51,1,56,"Future - Past",40,"Future - ?","past",1,"S",10
"21371","T_JOL C",51,1,57,"Salad - Lettuce",25,"Salad - ?","lettuce",1,"S",10
"21381","T_JOL C",51,1,58,"Bee - Honey",10,"Bee - ?","sting",0,"S",10
"21391","T_JOL C",51,1,59,"Child - Baby",100,"Child - ?","nice",0,"S",10
"21401","T_JOL C",51,1,60,"Round - Circle",10,"Round - ?","chair",0,"S",10
"214212","T_JOL C",51,1,62,"Sacking - Dietary",10,"Sacking - ?","",0,"U",10
"214312","T_JOL C",51,1,63,"Hungry - Park",10,"Hungry - ?","park",1,"U",10
"215412","T_JOL C",51,1,74,"Lion - Art",10,"Lion - ?","king",0,"U",10
"215612","T_JOL C",51,1,76,"Riddle - Sugar",10,"Riddle - ?","",0,"U",10
"218712","T_JOL C",51,2,27,"Trash - Litter",10,"Trash - ?","dump",0,"B",10
"219212","T_JOL C",51,2,32,"Donkey - Mule",10,"Donkey - ?","mule",1,"B",10
"22011","T_JOL C",51,2,41,"Shave - Razor",20,"Shave - ?","razor",1,"S",10
"22021","T_JOL C",51,2,42,"Equal - Rights",100,"Equal - ?","rights",1,"S",10
"22031","T_JOL C",51,2,43,"Jar - Mason",NA,"Jar - ?","round",0,"S",10
"22041","T_JOL C",51,2,44,"Wax - Candle",2,"Wax - ?","off",0,"S",10
"22051","T_JOL C",51,2,45,"Bracelet - Wrist",20,"Bracelet - ?","wrist",1,"S",10
"22061","T_JOL C",51,2,46,"Carbon - Element",0,"Carbon - ?","element",1,"S",10
"22071","T_JOL C",51,2,47,"Away - Gone",10,"Away - ?","far",0,"S",10
"22081","T_JOL C",51,2,48,"Drink - Water",10,"Drink - ?","soda",0,"S",10
"22091","T_JOL C",51,2,49,"Ground - Earth",5,"Ground - ?","earth",1,"S",10
"22101","T_JOL C",51,2,50,"Lonely - Alone",80,"Lonely - ?","alone",1,"S",10
"22111","T_JOL C",51,2,51,"Seatbelt - Safety",10,"Seatbelt - ?","safety",1,"S",10
"22121","T_JOL C",51,2,52,"Lie - Truth",100,"Lie - ?","truth",1,"S",10
"22131","T_JOL C",51,2,53,"Communication - Phone",20,"Communication - ?","phone",1,"S",10
"22141","T_JOL C",51,2,54,"Reel - Rod",80,"Reel - ?","real",0,"S",10
"22151","T_JOL C",51,2,55,"Tick - Flea",30,"Tick - ?","flea",1,"S",10
"22161","T_JOL C",51,2,56,"Noise - Loud",39,"Noise - ?","loud",1,"S",10
"22171","T_JOL C",51,2,57,"Have - Own",1,"Have - ?","even",0,"S",10
"22181","T_JOL C",51,2,58,"Temper - Tantrum",80,"Temper - ?","bad",0,"S",10
"22191","T_JOL C",51,2,59,"Tan - Sun",90,"Tan - ?","sun",1,"S",10
"22201","T_JOL C",51,2,60,"Maroon - Justice",24,"Maroon - ?","justice",1,"S",10
"227512","T_JOL D",52,1,35,"Eat - Dine",10,"Eat - ?","food",0,"B",10
"22811","T_JOL D",52,1,41,"Shave - Razor",30,"Shave - ?","face",0,"S",10
"22821","T_JOL D",52,1,42,"Equal - Rights",100,"Equal - ?","rights",1,"S",10
"22831","T_JOL D",52,1,43,"Jar - Mason",20,"Jar - ?","mason",1,"S",10
"22841","T_JOL D",52,1,44,"Wax - Candle",NA,"Wax - ?","candle",1,"S",10
"22851","T_JOL D",52,1,45,"Bracelet - Wrist",98,"Bracelet - ?","wrist",1,"S",10
"22861","T_JOL D",52,1,46,"Carbon - Element",90,"Carbon - ?","element",1,"S",10
"22871","T_JOL D",52,1,47,"Away - Gone",30,"Away - ?","gone",1,"S",10
"22881","T_JOL D",52,1,48,"Drink - Water",90,"Drink - ?","water",1,"S",10
"22891","T_JOL D",52,1,49,"Ground - Earth",5,"Ground - ?","earth",1,"S",10
"22901","T_JOL D",52,1,50,"Lonely - Alone",68,"Lonely - ?","together",0,"S",10
"22911","T_JOL D",52,1,51,"Seatbelt - Safety",100,"Seatbelt - ?","saftey",1,"S",10
"22921","T_JOL D",52,1,52,"Lie - Truth",90,"Lie - ?","truth",1,"S",10
"22931","T_JOL D",52,1,53,"Communication - Phone",45,"Communication - ?","skill",0,"S",10
"22941","T_JOL D",52,1,54,"Reel - Rod",70,"Reel - ?","rod",1,"S",10
"22951","T_JOL D",52,1,55,"Tick - Flea",60,"Tick - ?","flea",1,"S",10
"22961","T_JOL D",52,1,56,"Noise - Loud",100,"Noise - ?","loud",1,"S",10
"22971","T_JOL D",52,1,57,"Have - Own",20,"Have - ?","hold",0,"S",10
"22981","T_JOL D",52,1,58,"Temper - Tantrum",100,"Temper - ?","tantrum",1,"S",10
"22991","T_JOL D",52,1,59,"Tan - Sun",50,"Tan - ?","sun",1,"S",10
"23001","T_JOL D",52,1,60,"Maroon - Justice",10,"Maroon - ?","car",0,"S",10
"230412","T_JOL D",52,1,64,"Obtain - Meat",10,"Obtain - ?","have",0,"U",10
"231312","T_JOL D",52,1,73,"Steak - Give",10,"Steak - ?","meat",0,"U",10
"231412","T_JOL D",52,1,74,"Clothes - Cake",10,"Clothes - ?","stitch",0,"U",10
"231812","T_JOL D",52,1,78,"Morning - Temperature",10,"Morning - ?","temperature",1,"U",10
"232412","T_JOL D",52,2,4,"Seize - Take",10,"Seize - ?","movement",0,"F",10
"233012","T_JOL D",52,2,10,"Fantastic - Great",10,"Fantastic - ?","great",1,"F",10
"233412","T_JOL D",52,2,14,"Chore - Work",10,"Chore - ?","clean",0,"F",10
"234312","T_JOL D",52,2,23,"Money - Wage",10,"Money - ?","banker",0,"B",10
"234612","T_JOL D",52,2,26,"Cold - Bitter",10,"Cold - ?","snow",0,"B",10
"235812","T_JOL D",52,2,38,"Flower - Orchid",10,"Flower - ?","tulip",0,"B",10
"23611","T_JOL D",52,2,41,"Assignment - Due",90,"Assignment - ?","due",1,"S",10
"23621","T_JOL D",52,2,42,"Amount - Number",40,"Amount - ?","money",0,"S",10
"23631","T_JOL D",52,2,43,"Site - Location",10,"Site - ?","work",0,"S",10
"23641","T_JOL D",52,2,44,"Waste - Dump",60,"Waste - ?","trash",0,"S",10
"23651","T_JOL D",52,2,45,"Jury - Trial",90,"Jury - ?","court",0,"S",10
"23661","T_JOL D",52,2,46,"Design - Architecture",40,"Design - ?","house",0,"S",10
"23671","T_JOL D",52,2,47,"Bar - Grill",30,"Bar - ?","stool",0,"S",10
"23681","T_JOL D",52,2,48,"Liver - Kidney",80,"Liver - ?","kidney",1,"S",10
"23691","T_JOL D",52,2,49,"End - Begin",90,"End - ?","game",0,"S",10
"23701","T_JOL D",52,2,50,"Wind - Blow",30,"Wind - ?","blow",1,"S",10
"23711","T_JOL D",52,2,51,"Soda - Pop",90,"Soda - ?","pop",1,"S",10
"23721","T_JOL D",52,2,52,"Cheese - Wine",40,"Cheese - ?","wine",1,"S",10
"23731","T_JOL D",52,2,53,"Toilet - Bathroom",90,"Toilet - ?","paper",0,"S",10
"23741","T_JOL D",52,2,54,"Decision - Choice",30,"Decision - ?","make",0,"S",10
"23751","T_JOL D",52,2,55,"Foot - Shoe",40,"Foot - ?","ball",0,"S",10
"23761","T_JOL D",52,2,56,"Future - Past",90,"Future - ?","past",1,"S",10
"23771","T_JOL D",52,2,57,"Salad - Lettuce",60,"Salad - ?","green",0,"S",10
"23781","T_JOL D",52,2,58,"Bee - Honey",90,"Bee - ?","honey",1,"S",10
"23791","T_JOL D",52,2,59,"Child - Baby",80,"Child - ?","loud",0,"S",10
"23801","T_JOL D",52,2,60,"Round - Circle",100,"Round - ?","circle",1,"S",10
"238214","T_JOL D",52,2,62,"Sacking - Dietary",10,"Sacking - ?","",0,"U",10
"238812","T_JOL D",52,2,68,"Sight - Debate",10,"Sight - ?","",0,"U",10
"239012","T_JOL D",52,2,70,"Hand - Fix",10,"Hand - ?","shake",0,"U",10
"239312","T_JOL D",52,2,73,"Tuck - Allow",10,"Tuck - ?","bed",0,"U",10
"239412","T_JOL D",52,2,74,"Lion - Art",10,"Lion - ?","meat",0,"U",10
"239912","T_JOL D",52,2,79,"Sick - Hide",10,"Sick - ?","hot",0,"U",10
"244113","JOL A",53,1,41,"Due - Assignment",55,"Due - ?","time",0,"S",10
"24421","JOL A",53,1,42,"Number - Amount",30,"Number - ?","stats",0,"S",10
"24431","JOL A",53,1,43,"Location - Site",6,"Location - ?","place",0,"S",10
"24441","JOL A",53,1,44,"Dump - Waste",100,"Dump - ?","",0,"S",10
"24451","JOL A",53,1,45,"Trial - Jury",90,"Trial - ?","error",0,"S",10
"24461","JOL A",53,1,46,"Architecture - Design",75,"Architecture - ?","building",0,"S",10
"24471","JOL A",53,1,47,"Grill -Bar",NA,"Grill - ?","hot",0,"S",10
"24481","JOL A",53,1,48,"Kidney - Liver",80,"Kidney - ?","liver",1,"S",10
"24491","JOL A",53,1,49,"Begin - End",100,"Begin - ?","start",0,"S",10
"24501","JOL A",53,1,50,"Blow - Wind",80,"Blow - ?","",0,"S",10
"245112","JOL A",53,1,51,"Pop - Soda",65,"Pop - ?","loud",0,"S",10
"24521","JOL A",53,1,52,"Wine - Cheese",80,"Wine - ?","cheese",1,"S",10
"24531","JOL A",53,1,53,"Bathroom - Toilet",80,"Bathroom - ?","clean",0,"S",10
"24541","JOL A",53,1,54,"Choice - Decision",4,"Choice - ?","",0,"S",10
"24551","JOL A",53,1,55,"Shoe - Foot",60,"Shoe - ?","tie",0,"S",10
"24561","JOL A",53,1,56,"Past - Future",NA,"Meaning - ?","",0,"S",10
"24571","JOL A",53,1,57,"Lettuce - Salad",80,"Lettuce - ?","green",0,"S",10
"24581","JOL A",53,1,58,"Honey - Bee",80,"Honey - ?","bee",1,"S",10
"24591","JOL A",53,1,59,"Baby - Child",30,"Baby - ?","cry",0,"S",10
"24601","JOL A",53,1,60,"Circle - Round",NA,"Circle - ?","shape",0,"S",10
"252113","JOL A",53,2,41,"Razor - Shave",30,"Razor - ?","shave",1,"S",10
"25221","JOL A",53,2,42,"Rights - Equal",12,"Rights - ?","",0,"S",10
"25231","JOL A",53,2,43,"Mason - Jar",80,"Mason - ?","jar",1,"S",10
"25241","JOL A",53,2,44,"Candle - Wax",78,"Candle - ?","fire",0,"S",10
"25251","JOL A",53,2,45,"Wrist - Bracelet",40,"Wrist - ?","write",0,"S",10
"25261","JOL A",53,2,46,"Element - Carbon",40,"Element - ?","carbon",1,"S",10
"25271","JOL A",53,2,47,"Gone - Away",20,"Gone - ?","",0,"S",10
"25281","JOL A",53,2,48,"Water - Drink",75,"Water","cold",0,"S",10
"25291","JOL A",53,2,49,"Earth - Ground",40,"Earth - ?","flat",0,"S",10
"25301","JOL A",53,2,50,"Alone - Lonely",78,"Alone - ?","oney",0,"S",10
"253113","JOL A",53,2,51,"Dry - Wet",45,"Dry - ?","dry",0,"S",10
"25321","JOL A",53,2,52,"Safety - Seatbelt",12,"Safety - ?","safe",0,"S",10
"25331","JOL A",53,2,53,"Truth - Lie",67,"Truth - ?","lie",1,"S",10
"25341","JOL A",53,2,54,"Phone - Communication",30,"Phone - ?","call",0,"S",10
"25351","JOL A",53,2,55,"Rod - Reel",21,"Rod - ?","hard",0,"S",10
"25361","JOL A",53,2,56,"Flea - Tick",78,"Flea - ?","dog",0,"S",10
"25371","JOL A",53,2,57,"Loud - Noise",76,"Loud - ?","",0,"S",10
"25381","JOL A",53,2,58,"Own - Have",12,"Own - ?","",0,"S",10
"25391","JOL A",53,2,59,"Tantrum - Temper",59,"Tantrum - ?","temper",1,"S",10
"25401","JOL A",53,2,60,"Sun - Tan",45,"Sun - ?","hit",0,"S",10
"254612","JOL A",53,2,66,"Crackle - Able",10,"Crackle - ?","fire",0,"U",10
"7160","T_JOL C",35,1,7,"Wasp - Bug",20,"Wasp - ?","bee",0,"F",20
"41211","T_JOL C",35,1,41,"Assignment - Due",100,"Assignment - ?","due",1,"S",20
"42212","T_JOL C",35,1,42,"Amount - Number",100,"Amount - ?","credit",0,"S",20
"43211","T_JOL C",35,1,43,"Site - Location",0,"Site - ?","web",0,"S",20
"4410","T_JOL C",35,1,44,"Waste - Dump",57,"Waste - ?","dirt",0,"S",20
"4512","T_JOL C",35,1,45,"Jury - Trial",84,"Jury - ?","attorney",0,"S",20
"462","T_JOL C",35,1,46,"Design - Architecture",NA,"Design - ?","architect",1,"S",20
"472","T_JOL C",35,1,47,"Bar - Grill",32,"Bar - ?","grill",1,"S",20
"4811","T_JOL C",35,1,48,"Liver - Kidney",77,"Liver - ?","kidney",1,"S",20
"49112","T_JOL C",35,1,49,"End - Begin",100,"End - ?","begin",1,"S",20
"50112","T_JOL C",35,1,50,"Wind - Blow",23,"Wind - ?","blow",1,"S",20
"51112","T_JOL C",35,1,51,"Soda - Pop",88,"Soda - ?","can",0,"S",20
"52112","T_JOL C",35,1,52,"Cheese - Wine",75,"Cheese - ?","butter",0,"S",20
"5312","T_JOL C",35,1,53,"Toilet - Bathroom",100,"Toilet - ?","bathroom",1,"S",20
"5410","T_JOL C",35,1,54,"Decision - Choice",44,"Decision - ?","hard",0,"S",20
"5511","T_JOL C",35,1,55,"Foot - Shoe",100,"Foot - ?","hand",0,"S",20
"5611","T_JOL C",35,1,56,"Future - Past",100,"Future - ?","past",1,"S",20
"57112","T_JOL C",35,1,57,"Salad - Lettuce",44,"Salad - ?","vegetable",0,"S",20
"58113","T_JOL C",35,1,58,"Bee - Honey",100,"Bee - ?","honey",1,"S",20
"59112","T_JOL C",35,1,59,"Child - Baby",100,"Child - ?","baby",1,"S",20
"6012","T_JOL C",35,1,60,"Round - Circle",100,"Round - ?","square",0,"S",20
"6830","T_JOL C",35,1,68,"Sight - Debate",20,"Sight - ?","hand",0,"U",20
"121211","T_JOL C",35,2,41,"Shave - Razor",13,"Shave - ?","razor",1,"S",20
"122212","T_JOL C",35,2,42,"Equal - Rights",13,"Equal - ?","revenge",0,"S",20
"123211","T_JOL C",35,2,43,"Jar - Mason",11,"Jar - ?","cookie",0,"S",20
"12412","T_JOL C",35,2,44,"Wax - Candle",87,"Wax - ?","candle",1,"S",20
"12512","T_JOL C",35,2,45,"Bracelet - Wrist",19,"Bracelet - ?","wrist",1,"S",20
"1262","T_JOL C",35,2,46,"Carbon - Element",11,"Carbon - ?","monoxide",0,"S",20
"1272","T_JOL C",35,2,47,"Away - Gone",NA,"Away - ?","gone",1,"S",20
"128911","T_JOL C",35,2,48,"Drink - Water",53,"Drink - ?","water",1,"S",20
"12910","T_JOL C",35,2,49,"Ground - Earth",88,"Ground - ?","earth",1,"S",20
"13010","T_JOL C",35,2,50,"Lonely - Alone",45,"Lonely - ?","alone",1,"S",20
"131812","T_JOL C",35,2,51,"Seatbelt - Safety",78,"Seatbelt - ?","mattrass",0,"S",20
"13212","T_JOL C",35,2,52,"Lie - Truth",21,"Lie - ?","down",0,"S",20
"13312","T_JOL C",35,2,53,"Communication - Phone",1,"Communication - ?","phone",1,"S",20
"13410","T_JOL C",35,2,54,"Reel - Rod",88,"Reel - ?","thimble",0,"S",20
"1352","T_JOL C",35,2,55,"Tick - Flea",23,"Tick - ?","flea",1,"S",20
"136311","T_JOL C",35,2,56,"Noise - Loud",26,"Noise - ?","loud",1,"S",20
"137311","T_JOL C",35,2,57,"Have - Own",0,"Have - ?","get",0,"S",20
"138211","T_JOL C",35,2,58,"Temper - Tantrum",13,"Temper - ?","justice",0,"S",20
"152411","T_JOL C",35,2,72,"Wet - Dry",88,"Wet - ?","dry",1,"S",20
