Subject,cue_target,ListNum,combined,Direction
58,Math - Division,28,1384,B
58,Pop - Balloon,28,1584,B
58,Law - Attorney,29,1812,B
58,Fruit - Strawberry,29,2250,B
58,Great - Fantastic,30,3660,B
58,Best - Favorite,30,4833,B
58,Cat - Panther,31,1842,B
58,Key - Latch,31,1921,B
58,Glass - Breakable,32,1681,B
58,Hot - Chili,32,3369,B
58,Dead - Coffin,33,1590,B
58,Ball - Racket,33,3706,B
58,Plane - Aircraft,34,2135,B
58,Work - Chore,34,4121,B
58,Fish - Sardine,35,2046,B
58,Hunger - Famine,35,3023,B
58,Sleep - Drowsy,36,1311,B
58,Baseball - League,36,2016,B
58,Money - Banker,37,1615,B
58,Smell - Stench,37,1755,B
58,Honest - Truthful,38,1818,B
58,Clothes - Attire,38,4358,B
58,Sleep - Nap,39,1436,B
58,Plane - Pilot,39,3549,B
58,Fight - Brawl,40,1750,B
58,Fire - Blaze,40,2422,B
58,Due - Assignment,41,3081,S
58,Razor - Shave,41,3969,S
58,Rights - Equal,42,2902,S
58,Number - Amount,42,3287,S
58,Mason - Jar,43,4102,S
58,Location - Site,43,4122,S
58,Dump - Waste,44,1885,S
58,Candle - Wax,44,2958,S
58,Trial - Jury,45,1439,S
58,Wrist - Bracelet,45,1468,S
58,Element - Carbon,46,1764,S
58,Architecture - Design,46,3581,S
58,Gone - Away,47,2312,S
58,Grill -Bar,47,3609,S
58,Water - Drink,48,2259,S
58,Kidney - Liver,48,3278,S
58,Begin - End,49,1763,S
58,Earth - Ground,49,2029,S
58,Blow - Wind,50,1495,S
58,Alone - Lonely,50,1928,S
58,Dry - Wet,51,1902,S
58,Pop - Soda,51,4631,S
58,Safety - Seatbelt,52,2139,S
58,Wine - Cheese,52,3090,S
58,Bathroom - Toilet,53,2595,S
58,Truth - Lie,53,2893,S
58,Phone - Communication,54,1533,S
58,Choice - Decision,54,4360,S
58,Rod - Reel,55,1970,S
58,Shoe - Foot,55,2033,S
58,Flea - Tick,56,1829,S
58,Past - Future,56,3973,S
58,Loud - Noise,57,1265,S
58,Lettuce - Salad,57,4081,S
58,Own - Have,58,2293,S
58,Honey - Bee,58,2359,S
58,Tantrum - Temper,59,1468,S
58,Baby - Child,59,1774,S
58,Circle - Round,60,1409,S
58,Sun - Tan,60,1654,S
58,Pusher - Clutter,61,1865,S
58,Justice - Maroon,61,2340,U
58,Stretch - Cloth,62,1282,U
58,Dietary - Sacking,62,2243,U
58,Give - Steak,63,2137,U
58,Park - Hungry,63,2519,U
58,Maze - Election,64,2591,U
58,Lift - Woman,64,2610,U
58,Meat - Obtain,65,1474,U
58,Soon - Belt,65,1732,U
58,Discover - Floor,66,1673,U
58,Crackle - Able,66,2538,U
58,Shell - Snake,67,1926,U
58,Death - Business,67,2869,U
58,Listen - Fiction,68,1749,U
58,Debate - Sight,68,1884,U
58,Keys - Joke,69,2392,U
58,Artery - Bronze,69,2776,U
58,Cake - Clothes,70,35,U
58,Fix - Hand,70,3543,U
58,Name - Hate,71,1490,U
58,Machine - Position,71,2383,U
58,Happy - Car,72,2282,U
58,Fuzzy - Bang,72,3001,U
58,Moat - Clear,73,2796,U
58,Allow - Tuck,73,3288,U
58,Art - Lion,74,1453,U
58,Lease - Toil,74,2977,U
58,Strong - Accident,75,1424,U
58,Loan - Sign,75,2981,U
58,Both - Ounce,76,2658,U
58,Sugar - Riddle,76,2948,U
58,Valley - Add,77,1908,U
58,Temperature - Morning,77,2868,U
58,Mirror - Children,78,1539,U
58,Cash - Would,78,1695,U
58,Hide - Sick,79,2333,U
58,Main - Scar,79,2428,U
58,King - Vase,80,2367,U
58,Charm - Vehicle,80,2886,U
59,Flip - Turn,1,2742,F
59,Enough - Full,1,4557,F
59,Windshield - Car,2,2923,F
59,Sip - Drink,2,3065,F
59,Villain - Bad,3,1812,F
59,Cave - Dark,3,2740,F
59,Penguin - Bird,4,3163,F
59,Seize - Take,4,4327,F
59,Actress - Star,5,2015,F
59,Growth - Height,5,3230,F
59,Word - Sentence,6,2103,F
59,Thimble - Thread,6,3515,F
59,Wasp - Bug,7,2815,F
59,Revenge - Even,7,4870,F
59,Balloon - Pop,8,1981,F
59,Division - Math,8,2455,F
59,Attorney - Law,9,2490,F
59,Strawberry - Fruit,9,3058,F
59,Favorite - Best,10,2281,F
59,Fantastic - Great,10,3323,F
59,Latch - Key,11,3163,F
59,Panther - Cat,11,3635,F
59,Breakable - Glass,12,3346,F
59,Chili - Hot,12,3398,F
59,Coffin - Dead,13,3175,F
59,Racket - Ball,13,3465,F
59,Aircraft - Plane,14,2131,F
59,Chore - Work,14,2582,F
59,Famine - Hunger,15,3399,F
59,Sardine - Fish,15,4627,F
59,League - Baseball,16,2003,F
59,Drowsy - Sleep,16,2605,F
59,Banker - Money,17,1917,F
59,Stench - Smell,17,4043,F
59,Truthful - Honest,18,2709,F
59,Attire - Clothes,18,3301,F
59,Nap - Sleep,19,2776,F
59,Pilot - Plane,19,3734,F
59,Brawl - Fight,20,1689,F
59,Blaze - Fire,20,2539,F
59,Bad - Delinquent,21,3402,B
59,Long - Extension,21,3542,B
59,Game - Clue,22,2334,B
59,Stomach - Digestion,22,3177,B
59,Tie - Shoelace,23,2524,B
59,Money - Wage,23,3193,B
59,News - Editor,24,2877,B
59,Mystery - Detective,24,4558,B
59,End - Adjourn,25,1766,B
59,Sting - Hornet,25,2537,B
59,Dog - Furry,26,2745,B
59,Cold - Bitter,26,4432,B
59,Trash - Litter,27,2229,B
59,Plant - Root,27,4996,B
59,Bird - Swan,28,2774,B
59,Red - Cherry,28,3498,B
59,Dog - Paw,29,2051,B
59,Head - Scalp,29,3214,B
59,Car - Driver,30,3602,B
59,Out - Way,30,3752,B
59,Clean - Hygiene,31,2064,B
59,Cut - Chop,31,3576,B
59,Water - Bridge,32,2435,B
59,Donkey - Mule,32,3048,B
59,Paper - Document,33,1347,B
59,Rock - Geology,33,3223,B
59,Smell - Incense,34,3097,B
59,War - Revolution,34,3872,B
59,Talk - Discussion,35,3025,B
59,Eat - Dine,35,3402,B
59,Cow - Herd,36,2865,B
59,Scissors - Shears,36,2941,B
59,Fight - Feud,37,16,B
59,Card - Credit,37,2673,B
59,Flower - Orchid,38,3721,B
59,Plant - Cactus,38,3942,B
59,Fish - Tuna,39,2538,B
59,Cold - Chill,39,4686,B
59,Love - Affection,40,1731,B
59,Hammer - Chisel,40,2831,B
59,Shave - Razor,41,2383,S
59,Assignment - Due,41,4861,S
59,Equal - Rights,42,2413,S
59,Amount - Number,42,2611,S
59,Jar - Mason,43,3541,S
59,Site - Location,43,3816,S
59,Wax - Candle,44,3209,S
59,Waste - Dump,44,3277,S
59,Jury - Trial,45,2822,S
59,Bracelet - Wrist,45,3695,S
59,Carbon - Element,46,2971,S
59,Design - Architecture,46,3800,S
59,Bar - Grill,47,2442,S
59,Away - Gone,47,2941,S
59,Drink - Water,48,2101,S
59,Liver - Kidney,48,3123,S
59,Ground - Earth,49,2509,S
59,End - Begin,49,2601,S
59,Lonely - Alone,50,3059,S
59,Wind - Blow,50,3238,S
59,Soda - Pop,51,2252,S
59,Seatbelt - Safety,51,2821,S
59,Lie - Truth,52,2068,S
59,Cheese - Wine,52,3282,S
59,Communication - Phone,53,2086,S
59,Toilet - Bathroom,53,2661,S
59,Decision - Choice,54,2159,S
59,Reel - Rod,54,3457,S
59,Foot - Shoe,55,2237,S
59,Tick - Flea,55,3243,S
59,Future - Past,56,2803,S
59,Noise - Loud,56,3144,S
59,Salad - Lettuce,57,3078,S
59,Have - Own,57,3982,S
59,Temper - Tantrum,58,2423,S
59,Bee - Honey,58,2481,S
59,Tan - Sun,59,2320,S
59,Child - Baby,59,2370,S
59,Maroon - Justice,60,2402,S
59,Round - Circle,60,3453,S
59,Clutter - Pusher,61,3202,S
59,Cloth - Stretch,61,4509,U
59,Election - Maze,62,0,U
59,Sacking - Dietary,62,3230,U
59,Hungry - Park,63,4810,U
59,Charm - Vehicle,63,4947,U
59,Woman - Lift,64,2392,U
59,Obtain - Meat,64,3051,U
59,Able - Crackle,65,115,U
59,Belt - Soon,65,2986,U
59,Floor - Discover,66,2604,U
59,Shake - Shell,66,3739,U
59,Business - Death,67,2781,U
59,Fiction - Listen,67,3505,U
59,Sight - Debate,68,4086,U
59,Joke - Keys,68,4499,U
59,Hate - Name,69,2360,U
59,Bronze - Artery,69,3226,U
59,Bang - Fuzzy,70,2351,U
59,Hand - Fix,70,3347,U
59,Clear - Moat,71,3828,U
59,Position - Machine,71,4259,U
59,Wet - Dry,72,2121,U
59,Car - Happy,72,2847,U
59,Steak - Give,73,2313,U
59,Tuck - Allow,73,2320,U
59,Clothes - Cake,74,3806,U
59,Lion - Art,74,4636,U
59,Toil - Lease,75,2765,U
59,Accident - Strong,75,3565,U
59,Riddle - Sugar,76,2970,U
59,Sign - Loan,76,3224,U
59,Add - Valley,77,3573,U
59,Ounce - Both,77,3752,U
59,Would - Cash,78,2809,U
59,Morning - Temperature,78,3418,U
59,Sick - Hide,79,2816,U
59,Children - Mirror,79,4365,U
59,Main - Scar,80,2001,U
59,Vase - King,80,3059,U
60,Flip - Turn,1,2925,F
60,Enough - Full,1,4121,F
60,Sip - Drink,2,3745,F
60,Windshield - Car,2,4663,F
60,Cave - Dark,3,2822,F
60,Villain - Bad,3,3681,F
60,Penguin - Bird,4,2241,F
60,Seize - Take,4,3965,F
60,Actress - Star,5,3105,F
60,Growth - Height,5,3670,F
60,Thimble - Thread,6,2870,F
60,Word - Sentence,6,3246,F
60,Wasp - Bug,7,3212,F
60,Revenge - Even,7,3228,F
60,Division - Math,8,3699,F
60,Balloon - Pop,8,4251,F
60,Attorney - Law,9,2768,F
60,Strawberry - Fruit,9,3086,F
60,Fantastic - Great,10,3029,F
60,Favorite - Best,10,3433,F
60,Latch - Key,11,3406,F
60,Panther - Cat,11,3443,F
60,Chili - Hot,12,2458,F
60,Breakable - Glass,12,3329,F
60,Racket - Ball,13,2556,F
60,Coffin - Dead,13,2823,F
60,Chore - Work,14,4256,F
60,Aircraft - Plane,14,4545,F
60,Famine - Hunger,15,2509,F
60,Sardine - Fish,15,3683,F
60,Drowsy - Sleep,16,3353,F
60,League - Baseball,16,3863,F
60,Banker - Money,17,2940,F
60,Stench - Smell,17,3747,F
60,Truthful - Honest,18,2995,F
60,Attire - Clothes,18,3327,F
60,Nap - Sleep,19,4189,F
60,Pilot - Plane,19,4263,F
60,Brawl - Fight,20,3499,F
60,Blaze - Fire,20,3871,F
60,Long - Extension,21,3226,B
60,Bad - Delinquent,21,4169,B
60,Game - Clue,22,2655,B
60,Stomach - Digestion,22,3694,B
60,Money - Wage,23,2865,B
60,Tie - Shoelace,23,3764,B
60,News - Editor,24,2996,B
60,Mystery - Detective,24,3667,B
60,End - Adjourn,25,2127,B
60,Sting - Hornet,25,4278,B
60,Dog - Furry,26,2859,B
60,Cold - Bitter,26,3798,B
60,Trash - Litter,27,3247,B
60,Plant - Root,27,3782,B
60,Red - Cherry,28,2924,B
60,Bird - Swan,28,3552,B
60,Dog - Paw,29,2307,B
60,Head - Scalp,29,2801,B
60,Car - Driver,30,2761,B
60,Out - Way,30,3831,B
60,Cut - Chop,31,3017,B
60,Clean - Hygiene,31,4042,B
60,Water - Bridge,32,3818,B
60,Donkey - Mule,32,4661,B
60,Rock - Geology,33,2146,B
60,Paper - Document,33,4715,B
60,Smell - Incense,34,3855,B
60,War - Revolution,34,4384,B
60,Eat - Dine,35,3354,B
60,Talk - Discussion,35,3563,B
60,Cow - Herd,36,3310,B
60,Scissors - Shears,36,4157,B
60,Card - Credit,37,3146,B
60,Fight - Feud,37,4149,B
60,Plant - Cactus,38,2439,B
60,Flower - Orchid,38,4193,B
60,Cold - Chill,39,2474,B
60,Fish - Tuna,39,2882,B
60,Hammer - Chisel,40,2264,B
60,Love - Affection,40,2576,B
60,Assignment - Due,41,3211,S
60,Shave - Razor,41,4958,S
60,Equal - Rights,42,2931,S
60,Amount - Number,42,3388,S
60,Jar - Mason,43,2968,S
60,Site - Location,43,4142,S
60,Wax - Candle,44,1946,S
60,Waste - Dump,44,3317,S
60,Jury - Trial,45,2606,S
60,Bracelet - Wrist,45,2976,S
60,Carbon - Element,46,3349,S
60,Design - Architecture,46,3981,S
60,Away - Gone,47,3097,S
60,Bar - Grill,47,3248,S
60,Drink - Water,48,2892,S
60,Liver - Kidney,48,4248,S
60,Ground - Earth,49,3365,S
60,End - Begin,49,4528,S
60,Lonely - Alone,50,2297,S
60,Wind - Blow,50,3080,S
60,Seatbelt - Safety,51,2743,S
60,Soda - Pop,51,2827,S
60,Cheese - Wine,52,3713,S
60,Lie - Truth,52,4651,S
60,Toilet - Bathroom,53,3604,S
60,Communication - Phone,53,3656,S
60,Decision - Choice,54,2629,S
60,Reel - Rod,54,3012,S
60,Tick - Flea,55,2635,S
60,Foot - Shoe,55,3458,S
60,Future - Past,56,3168,S
60,Noise - Loud,56,3664,S
60,Have - Own,57,2728,S
60,Salad - Lettuce,57,3834,S
60,Bee - Honey,58,3172,S
60,Temper - Tantrum,58,3335,S
60,Tan - Sun,59,2976,S
60,Child - Baby,59,3738,S
60,Maroon - Justice,60,3720,S
60,Round - Circle,60,4880,S
60,Cloth - Stretch,61,3068,S
60,Clutter - Pusher,61,3906,U
60,Sacking - Dietary,62,2566,U
60,Election - Maze,62,3165,U
60,Hungry - Park,63,3457,U
60,Charm - Vehicle,63,3566,U
60,Woman - Lift,64,3750,U
60,Obtain - Meat,64,3755,U
60,Belt - Soon,65,2183,U
60,Able - Crackle,65,2853,U
60,Floor - Discover,66,2941,U
60,Shake - Shell,66,4821,U
60,Business - Death,67,2966,U
60,Fiction - Listen,67,3907,U
60,Sight - Debate,68,2534,U
60,Joke - Keys,68,2908,U
60,Hate - Name,69,2787,U
60,Bronze - Artery,69,2987,U
60,Hand - Fix,70,3449,U
60,Bang - Fuzzy,70,97,U
60,Clear - Moat,71,2542,U
60,Position - Machine,71,4398,U
60,Car - Happy,72,2219,U
60,Wet - Dry,72,2403,U
60,Tuck - Allow,73,2034,U
60,Steak - Give,73,4227,U
60,Clothes - Cake,74,3341,U
60,Lion - Art,74,3527,U
60,Accident - Strong,75,3057,U
60,Toil - Lease,75,3429,U
60,Sign - Loan,76,2441,U
60,Riddle - Sugar,76,2968,U
60,Add - Valley,77,2529,U
60,Ounce - Both,77,3370,U
60,Would - Cash,78,2176,U
60,Morning - Temperature,78,3816,U
60,Children - Mirror,79,3958,U
60,Sick - Hide,79,4112,U
60,Main - Scar,80,2793,U
60,Vase - King,80,3724,U
61,Extension - Long,1,1723,F
61,Delinquent - Bad,1,2516,F
61,Digestion - Stomach,2,1541,F
61,Clue - Game,2,2092,F
61,Wage - Money,3,2098,F
61,Cactus - Plant,3,4439,F
61,Chisel - Hammer,4,1993,F
61,Shoelace - Tie,4,2179,F
61,Editor - News,5,2167,F
61,Detective - Mystery,5,4286,F
61,Adjourn - End,6,2071,F
61,Hornet - Sting,6,2370,F
61,Furry - Dog,7,1364,F
61,Bitter - Cold,7,1935,F
61,Litter - Trash,8,2887,F
61,Root - Plant,8,4826,F
61,Cherry - Red,9,1852,F
61,Swan - Bird,9,2021,F
61,Paw - Dog,10,1582,F
61,Scalp - Head,10,2145,F
61,Way - Out,11,2891,F
61,Driver - Car,11,3043,F
61,Hygiene - Clean,12,1634,F
61,Chop - Cut,12,2999,F
61,Bridge - Water,13,2687,F
61,Mule - Donkey,13,3749,F
61,Geology - Rock,14,1612,F
61,Document - Paper,14,3489,F
61,Revolution - War,15,1696,F
61,Incense - Smell,15,3379,F
61,Discussion - Talk,16,1849,F
61,Dine - Eat,16,3938,F
61,Shears - Scissors,17,2315,F
61,Herd - Cow,17,2646,F
61,Credit - Card,18,1686,F
61,Feud - Fight,18,2168,F
61,Chill - Cold,19,1507,F
61,Orchid - Flower,19,2149,F
61,Tuna -  Fish,20,1502,F
61,Affection - Love,20,1513,F
61,Turn - Flip,21,2205,B
61,Full - Enough,21,945,B
61,Car - Windshield,22,1402,B
61,Drink - Sip,22,1788,B
61,Bad - Villain,23,1577,B
61,Dark - Cave,23,1746,B
61,Take - Seize,24,2277,B
61,Bird - Penguin,24,4509,B
61,Star - Actress,25,1678,B
61,Height - Growth,25,1724,B
61,Thread - Thimble,26,2698,B
61,Sentence - Word,26,2937,B
61,Bug - Wasp,27,2048,B
61,Even - Revenge,27,3508,B
61,Pop - Balloon,28,1827,B
61,Math - Division,28,2863,B
61,Law - Attorney,29,2272,B
61,Fruit - Strawberry,29,2928,B
61,Best - Favorite,30,2456,B
61,Great - Fantastic,30,4503,B
61,Cat - Panther,31,2478,B
61,Key - Latch,31,2987,B
61,Hot - Chili,32,1331,B
61,Glass - Breakable,32,1669,B
61,Dead - Coffin,33,2203,B
61,Ball - Racket,33,3763,B
61,Work - Chore,34,1866,B
61,Plane - Aircraft,34,2625,B
61,Fish - Sardine,35,1607,B
61,Hunger - Famine,35,1984,B
61,Sleep - Drowsy,36,2182,B
61,Baseball - League,36,3127,B
61,Money - Banker,37,1581,B
61,Smell - Stench,37,1947,B
61,Honest - Truthful,38,1598,B
61,Clothes - Attire,38,2405,B
61,Sleep - Nap,39,1528,B
61,Plane - Pilot,39,1906,B
61,Fire - Blaze,40,1841,B
61,Fight - Brawl,40,3918,B
61,Razor - Shave,41,1817,S
61,Due - Assignment,41,2093,S
61,Number - Amount,42,1810,S
61,Rights - Equal,42,2302,S
61,Mason - Jar,43,1298,S
61,Location - Site,43,1545,S
61,Candle - Wax,44,1390,S
61,Dump - Waste,44,2080,S
61,Trial - Jury,45,2398,S
61,Wrist - Bracelet,45,3797,S
61,Architecture - Design,46,2952,S
61,Element - Carbon,46,3640,S
61,Grill -Bar,47,2078,S
61,Gone - Away,47,4927,S
61,Water - Drink,48,2249,S
61,Kidney - Liver,48,4052,S
61,Begin - End,49,1899,S
61,Earth - Ground,49,2579,S
61,Blow - Wind,50,2000,S
61,Alone - Lonely,50,2736,S
61,Pop - Soda,51,1638,S
61,Dry - Wet,51,2333,S
61,Wine - Cheese,52,3299,S
61,Safety - Seatbelt,52,4092,S
61,Bathroom - Toilet,53,1837,S
61,Truth - Lie,53,2547,S
61,Choice - Decision,54,1567,S
61,Phone - Communication,54,1576,S
61,Rod - Reel,55,1547,S
61,Shoe - Foot,55,2819,S
61,Flea - Tick,56,1440,S
61,Past - Future,56,2012,S
61,Lettuce - Salad,57,1343,S
61,Loud - Noise,57,1522,S
61,Honey - Bee,58,1551,S
61,Own - Have,58,2219,S
61,Baby - Child,59,1602,S
61,Tantrum - Temper,59,2751,S
61,Circle - Round,60,1586,S
61,Sun - Tan,60,2082,S
61,Justice - Maroon,61,1792,S
61,Pusher - Clutter,61,2389,U
61,Stretch - Cloth,62,1189,U
61,Dietary - Sacking,62,2872,U
61,Give - Steak,63,1370,U
61,Park - Hungry,63,2793,U
61,Maze - Election,64,2242,U
61,Lift - Woman,64,2812,U
61,Meat - Obtain,65,1407,U
61,Soon - Belt,65,2783,U
61,Crackle - Able,66,2161,U
61,Discover - Floor,66,2240,U
61,Shell - Snake,67,1260,U
61,Death - Business,67,2544,U
61,Listen - Fiction,68,1454,U
61,Debate - Sight,68,2172,U
61,Artery - Bronze,69,2974,U
61,Keys - Joke,69,816,U
61,Fix - Hand,70,2480,U
61,Cake - Clothes,70,873,U
61,Machine - Position,71,2415,U
61,Name - Hate,71,942,U
61,Happy - Car,72,1907,U
61,Fuzzy - Bang,72,2063,U
61,Moat - Clear,73,1466,U
61,Allow - Tuck,73,2636,U
61,Lease - Toil,74,1233,U
61,Art - Lion,74,2526,U
61,Loan - Sign,75,3118,U
61,Strong - Accident,75,3453,U
61,Both - Ounce,76,1954,U
61,Sugar - Riddle,76,2625,U
61,Temperature - Morning,77,2621,U
61,Valley - Add,77,3497,U
61,Mirror - Children,78,1416,U
61,Cash - Would,78,1868,U
61,Main - Scar,79,1381,U
61,Hide - Sick,79,2354,U
61,Charm - Vehicle,80,1285,U
61,King - Vase,80,1613,U
62,Extension - Long,1,2200,F
62,Delinquent - Bad,1,2380,F
62,Digestion - Stomach,2,2524,F
62,Clue - Game,2,3265,F
62,Wage - Money,3,1643,F
62,Cactus - Plant,3,2472,F
62,Chisel - Hammer,4,1663,F
62,Shoelace - Tie,4,3737,F
62,Editor - News,5,3405,F
62,Detective - Mystery,5,4311,F
62,Hornet - Sting,6,3045,F
62,Adjourn - End,6,3205,F
62,Bitter - Cold,7,1785,F
62,Furry - Dog,7,2255,F
62,Root - Plant,8,2152,F
62,Litter - Trash,8,2846,F
62,Swan - Bird,9,2170,F
62,Cherry - Red,9,2552,F
62,Paw - Dog,10,2183,F
62,Scalp - Head,10,3090,F
62,Driver - Car,11,2077,F
62,Way - Out,11,2866,F
62,Hygiene - Clean,12,2008,F
62,Chop - Cut,12,3463,F
62,Bridge - Water,13,1727,F
62,Mule - Donkey,13,2118,F
62,Document - Paper,14,2528,F
62,Geology - Rock,14,2888,F
62,Revolution - War,15,2744,F
62,Incense - Smell,15,3007,F
62,Discussion - Talk,16,1699,F
62,Dine - Eat,16,2769,F
62,Herd - Cow,17,1914,F
62,Shears - Scissors,17,4389,F
62,Feud - Fight,18,2550,F
62,Credit - Card,18,2711,F
62,Orchid - Flower,19,2486,F
62,Chill - Cold,19,3263,F
62,Tuna -  Fish,20,2268,F
62,Affection - Love,20,3122,F
62,Full - Enough,21,3462,B
62,Turn - Flip,21,3796,B
62,Car - Windshield,22,2029,B
62,Drink - Sip,22,2151,B
62,Dark - Cave,23,2321,B
62,Bad - Villain,23,2853,B
62,Take - Seize,24,1616,B
62,Bird - Penguin,24,3963,B
62,Height - Growth,25,2057,B
62,Star - Actress,25,2267,B
62,Sentence - Word,26,2723,B
62,Thread - Thimble,26,2819,B
62,Even - Revenge,27,136,B
62,Bug - Wasp,27,1451,B
62,Math - Division,28,1777,B
62,Pop - Balloon,28,3194,B
62,Law - Attorney,29,1978,B
62,Fruit - Strawberry,29,2452,B
62,Great - Fantastic,30,2271,B
62,Best - Favorite,30,3087,B
62,Key - Latch,31,1860,B
62,Cat - Panther,31,4025,B
62,Hot - Chili,32,2948,B
62,Glass - Breakable,32,3542,B
62,Ball - Racket,33,1840,B
62,Dead - Coffin,33,3120,B
62,Work - Chore,34,1783,B
62,Plane - Aircraft,34,3527,B
62,Hunger - Famine,35,2464,B
62,Fish - Sardine,35,2704,B
62,Sleep - Drowsy,36,3610,B
62,Baseball - League,36,4248,B
62,Money - Banker,37,2091,B
62,Smell - Stench,37,2623,B
62,Honest - Truthful,38,3313,B
62,Clothes - Attire,38,4886,B
62,Plane - Pilot,39,2471,B
62,Sleep - Nap,39,2664,B
62,Fire - Blaze,40,2084,B
62,Fight - Brawl,40,4801,B
62,Due - Assignment,41,2227,S
62,Razor - Shave,41,3286,S
62,Number - Amount,42,2247,S
62,Rights - Equal,42,2584,S
62,Location - Site,43,2762,S
62,Mason - Jar,43,3894,S
62,Dump - Waste,44,2295,S
62,Candle - Wax,44,3700,S
62,Trial - Jury,45,2544,S
62,Wrist - Bracelet,45,2826,S
62,Architecture - Design,46,3018,S
62,Element - Carbon,46,3083,S
62,Grill -Bar,47,2057,S
62,Gone - Away,47,3595,S
62,Kidney - Liver,48,2185,S
62,Water - Drink,48,2432,S
62,Begin - End,49,2097,S
62,Earth - Ground,49,3095,S
62,Alone - Lonely,50,2828,S
62,Blow - Wind,50,4276,S
62,Dry - Wet,51,1943,S
62,Pop - Soda,51,2737,S
62,Wine - Cheese,52,2661,S
62,Safety - Seatbelt,52,3584,S
62,Bathroom - Toilet,53,1445,S
62,Truth - Lie,53,2623,S
62,Phone - Communication,54,2467,S
62,Choice - Decision,54,3061,S
62,Shoe - Foot,55,1807,S
62,Rod - Reel,55,2565,S
62,Past - Future,56,1926,S
62,Flea - Tick,56,2629,S
62,Lettuce - Salad,57,1589,S
62,Loud - Noise,57,2382,S
62,Honey - Bee,58,2207,S
62,Own - Have,58,2230,S
62,Baby - Child,59,2168,S
62,Tantrum - Temper,59,2690,S
62,Sun - Tan,60,2661,S
62,Circle - Round,60,2799,S
62,Pusher - Clutter,61,2224,S
62,Justice - Maroon,61,3575,U
62,Dietary - Sacking,62,2249,U
62,Stretch - Cloth,62,3171,U
62,Park - Hungry,63,161,U
62,Give - Steak,63,2172,U
62,Lift - Woman,64,1654,U
62,Maze - Election,64,3505,U
62,Meat - Obtain,65,2218,U
62,Soon - Belt,65,2951,U
62,Discover - Floor,66,2230,U
62,Crackle - Able,66,3143,U
62,Death - Business,67,1588,U
62,Shell - Snake,67,2496,U
62,Debate - Sight,68,3295,U
62,Listen - Fiction,68,3451,U
62,Keys - Joke,69,4093,U
62,Artery - Bronze,69,4557,U
62,Fix - Hand,70,2433,U
62,Cake - Clothes,70,4644,U
62,Name - Hate,71,2159,U
62,Machine - Position,71,2236,U
62,Happy - Car,72,2231,U
62,Fuzzy - Bang,72,3015,U
62,Moat - Clear,73,3174,U
62,Allow - Tuck,73,3399,U
62,Art - Lion,74,2152,U
62,Lease - Toil,74,3907,U
62,Loan - Sign,75,3012,U
62,Strong - Accident,75,3093,U
62,Sugar - Riddle,76,1761,U
62,Both - Ounce,76,3015,U
62,Valley - Add,77,2120,U
62,Temperature - Morning,77,2846,U
62,Cash - Would,78,1860,U
62,Mirror - Children,78,2520,U
62,Main - Scar,79,3147,U
62,Hide - Sick,79,4915,U
62,Charm - Vehicle,80,2377,U
62,King - Vase,80,3272,U
63,Flip - Turn,1,2859,F
63,Enough - Full,1,3549,F
63,Windshield - Car,2,4162,F
63,Sip - Drink,2,4257,F
63,Cave - Dark,3,2336,F
63,Villain - Bad,3,3082,F
63,Penguin - Bird,4,3175,F
63,Seize - Take,4,3677,F
63,Actress - Star,5,3485,F
63,Growth - Height,5,4460,F
63,Word - Sentence,6,0,F
63,Thimble - Thread,6,2219,F
63,Wasp - Bug,7,3974,F
63,Revenge - Even,7,4484,F
63,Division - Math,8,3076,F
63,Balloon - Pop,8,3335,F
63,Attorney - Law,9,3363,F
63,Strawberry - Fruit,9,3652,F
63,Fantastic - Great,10,3864,F
63,Favorite - Best,10,4226,F
63,Panther - Cat,11,3111,F
63,Latch - Key,11,3658,F
63,Chili - Hot,12,0,F
63,Breakable - Glass,12,4368,F
63,Coffin - Dead,13,3810,F
63,Racket - Ball,13,4896,F
63,Chore - Work,14,3407,F
63,Aircraft - Plane,14,4597,F
63,Famine - Hunger,15,3542,F
63,Sardine - Fish,15,4513,F
63,Drowsy - Sleep,16,2430,F
63,League - Baseball,16,3357,F
63,Stench - Smell,17,2660,F
63,Banker - Money,17,4349,F
63,Truthful - Honest,18,0,F
63,Attire - Clothes,18,4226,F
63,Nap - Sleep,19,2505,F
63,Pilot - Plane,19,4367,F
63,Blaze - Fire,20,3727,F
63,Brawl - Fight,20,3900,F
63,Bad - Delinquent,21,3689,B
63,Long - Extension,21,3733,B
63,Stomach - Digestion,22,2248,B
63,Game - Clue,22,4462,B
63,Money - Wage,23,3249,B
63,Tie - Shoelace,23,3523,B
63,Mystery - Detective,24,3176,B
63,News - Editor,24,3751,B
63,Sting - Hornet,25,2398,B
63,End - Adjourn,25,4664,B
63,Cold - Bitter,26,2822,B
63,Dog - Furry,26,3983,B
63,Plant - Root,27,2143,B
63,Trash - Litter,27,3134,B
63,Red - Cherry,28,3485,B
63,Bird - Swan,28,4500,B
63,Dog - Paw,29,3684,B
63,Head - Scalp,29,3720,B
63,Out - Way,30,3388,B
63,Car - Driver,30,4210,B
63,Cut - Chop,31,2345,B
63,Clean - Hygiene,31,2414,B
63,Donkey - Mule,32,3263,B
63,Water - Bridge,32,3275,B
63,Paper - Document,33,2760,B
63,Rock - Geology,33,4274,B
63,Smell - Incense,34,3669,B
